dataset,rep,strategy,sigma,mean_r2,between_sd,range,within_sd,snr,F
ChEMBL-hERG-Ki,ECFP4,legacy,0.1,0.40579984258773116,0.13936805599965765,0.49563745114941854,0.07332657416435591,1.9006486746165832,18.06232692160887
ChEMBL-hERG-Ki,ECFP4,legacy,0.2,0.3974869071213328,0.13576342422243648,0.4796622678055432,0.07828050296857887,1.7343197740685286,15.039325393625557
ChEMBL-hERG-Ki,ECFP4,legacy,0.3,0.388103423922103,0.11959696154433902,0.4497570876320507,0.08200578376036845,1.4583966649695939,10.634604161972167
ChEMBL-hERG-Ki,ECFP4,legacy,0.4,0.35925468302108826,0.1210540325512182,0.45158116161851175,0.08703269835705715,1.3909029001328486,9.673054387989845
ChEMBL-hERG-Ki,ECFP4,legacy,0.5,0.3534746785493079,0.12610991097074606,0.42756929053547116,0.09197737349402849,1.3710971098661953,9.39953642341717
ChEMBL-hERG-Ki,ECFP4,legacy,0.6,0.33867383832588105,0.11782009084380396,0.4434818878387189,0.08609186901161402,1.3685391221778416,9.364496644656485
ChEMBL-hERG-Ki,ECFP4,legacy,0.7,0.30084015149494936,0.10874806980089095,0.419066932624333,0.09200852450110301,1.1819347217070877,6.984848431884055
ChEMBL-hERG-Ki,ECFP4,legacy,0.8,0.28052052116229126,0.106746852236135,0.3719475119431868,0.08869474162714708,1.2035307874831518,7.242431782099077
ChEMBL-hERG-Ki,ECFP4,legacy,0.9,0.23071899851343236,0.1109301881487585,0.35203283422031123,0.0887636692250902,1.2497251309818844,7.809064515038441
ChEMBL-hERG-Ki,ECFP4,legacy,1.0,0.22820189946248348,0.12900624004575495,0.3691976163673611,0.0943675241544287,1.3670618276965851,9.34429020372564
ChEMBL-hERG-Ki,ECFP4,outlier,0.0,0.4071039737068362,0.13583301367606035,0.48504785202927486,0.07987651802240206,1.7005374926078376,14.459138818824757
ChEMBL-hERG-Ki,ECFP4,outlier,0.1,0.40536411106748643,0.13279019470438114,0.4901587949012933,0.07126569778361809,1.8633115065759693,17.35964885269204
ChEMBL-hERG-Ki,ECFP4,outlier,0.2,0.39122481508838697,0.13615978426710945,0.4892902809946409,0.07682358846674575,1.772369489431599,15.706468035340137
ChEMBL-hERG-Ki,ECFP4,outlier,0.3,0.3977933175684435,0.13200330000701496,0.48616422389519615,0.07484684828854885,1.7636454042542595,15.552225559735854
ChEMBL-hERG-Ki,ECFP4,outlier,0.4,0.38647362413695124,0.13258520275252428,0.47110548499750043,0.07513551038161286,1.7646143891100858,15.569319711271806
ChEMBL-hERG-Ki,ECFP4,outlier,0.5,0.38860483715383337,0.12041633818435285,0.4573928347010024,0.077927556758817,1.5452343585855912,11.938746114767117
ChEMBL-hERG-Ki,ECFP4,outlier,0.6,0.3542294818583506,0.11978806130662392,0.43333508367765167,0.08607703030556046,1.3916379419851543,9.683280807863378
ChEMBL-hERG-Ki,ECFP4,outlier,0.7,0.3493597530319668,0.11713767857461081,0.46044876380447486,0.0752824239603735,1.5559764472550552,12.105313522062318
ChEMBL-hERG-Ki,ECFP4,outlier,0.8,0.3031614386966038,0.10856791480820237,0.3892433074628331,0.1504420199177884,0.7216595128643656,2.603962262538167
ChEMBL-hERG-Ki,ECFP4,outlier,0.9,0.287751411558068,0.1234138746937354,0.41538512247176446,0.09079946105764714,1.359191709468208,9.237010515435548
ChEMBL-hERG-Ki,ECFP4,outlier,1.0,0.26853854793359366,0.12597811756805183,0.3858854250950011,0.12189951029116047,1.0334587667099686,5.340185112448447
ChEMBL-hERG-Ki,ECFP4,quantile,0.0,0.40402544175088634,0.13777209966243628,0.48442177275545284,0.07822067484170499,1.7613258891110999,15.511344438265033
ChEMBL-hERG-Ki,ECFP4,quantile,0.1,0.40381201842039355,0.13305128370762712,0.48955991727212933,0.07067813163242222,1.8824957682751255,17.71895158786878
ChEMBL-hERG-Ki,ECFP4,quantile,0.2,0.40257896749519123,0.1324180590089829,0.4827119016551278,0.08035148021251098,1.6479853097760977,13.579277906189104
ChEMBL-hERG-Ki,ECFP4,quantile,0.3,0.3791983092666685,0.1267049816071681,0.46386083604247796,0.0774182266668073,1.6366298617569892,13.392786521973507
ChEMBL-hERG-Ki,ECFP4,quantile,0.4,0.3619349548577754,0.12545732588166725,0.44719848620076463,0.08922397019398003,1.4060944117249323,9.885507473420418
ChEMBL-hERG-Ki,ECFP4,quantile,0.5,0.3645350267151219,0.12809888488287038,0.4546859821862894,0.08280479213233345,1.5469984476037417,11.966020984441936
ChEMBL-hERG-Ki,ECFP4,quantile,0.6,0.33295276851923755,0.11728491923719553,0.4143421087382341,0.09055233087780648,1.295217009879764,8.387935513409381
ChEMBL-hERG-Ki,ECFP4,quantile,0.7,0.3156568143878242,0.11256718549045855,0.42832420414115296,0.0736367800037847,1.5286815295925889,11.684336094587685
ChEMBL-hERG-Ki,ECFP4,quantile,0.8,0.2604506570763263,0.10996073748797859,0.3586918621013936,0.14246097366633184,0.7718656882517565,2.978883203501789
ChEMBL-hERG-Ki,ECFP4,quantile,0.9,0.23739248543575803,0.12944260023686058,0.400574244772744,0.10631243269580255,1.2175678512337462,7.41235736178981
ChEMBL-hERG-Ki,ECFP4,quantile,1.0,0.1987528092104482,0.12568321535824295,0.410622662666748,0.09637252759178017,1.3041394523823069,8.503898556300117
ChEMBL-hERG-Ki,ECFP4,threshold,0.0,0.4134609530578327,0.13164091021836027,0.4872120775020708,0.07575642758956372,1.7376863509400127,15.097769271216084
ChEMBL-hERG-Ki,ECFP4,threshold,0.1,0.3902213184565159,0.13750021532411805,0.47690896211568246,0.08506161337211728,1.6164778667270123,13.065003468091565
ChEMBL-hERG-Ki,ECFP4,threshold,0.2,0.3678631937238237,0.12924869832133282,0.4681872570518412,0.08361411412569712,1.5457760890348393,11.947118587159219
ChEMBL-hERG-Ki,ECFP4,threshold,0.3,0.3385175921170568,0.11262629087366655,0.4154097960772307,0.08879362485696381,1.2684051479494658,8.044258096723532
ChEMBL-hERG-Ki,ECFP4,threshold,0.4,0.2661886367980475,0.1086638030831032,0.3574427402468232,0.10731851021579428,1.0125355156776201,5.12614085254272
ChEMBL-hERG-Ki,ECFP4,threshold,0.5,0.229107097135584,0.1235935256745635,0.3952352013438849,0.12436987596992949,0.9937577304044776,4.937772133693292
ChEMBL-hERG-Ki,ECFP4,threshold,0.6,0.16562006018900896,0.16021283413867182,0.5037693325200368,0.11369998043548059,1.4090840959254616,9.927589946950375
ChEMBL-hERG-Ki,ECFP4,threshold,0.7,0.08162363871784567,0.21803905085027875,0.6504691896277317,0.12373385296564018,1.7621616528083572,15.526068453141404
ChEMBL-hERG-Ki,ECFP4,threshold,0.8,-0.07088376036978199,0.3329134941223397,1.112406401229403,0.16632205215219048,2.0016196879155403,20.032406875255525
ChEMBL-hERG-Ki,ECFP4,threshold,0.9,-0.18622277668754947,0.42149982509901723,1.2675463744384834,0.18733126475029713,2.250023911709851,25.313038016330495
ChEMBL-hERG-Ki,ECFP4,threshold,1.0,-0.20361384522966602,0.49104929352238663,1.6157423442738865,0.16536122669305164,2.969555217644138,44.09129095318763
ChEMBL-hERG-Ki,ECFP4,valprop,0.0,0.41080687637112145,0.13811170776766196,0.5053401247508728,0.07338167395618601,1.8821008069415845,17.711517237450824
ChEMBL-hERG-Ki,ECFP4,valprop,0.1,0.31795745118483926,0.11895309739358326,0.4294786305661226,0.0945475723474227,1.2581295790068567,7.914450187859854
ChEMBL-hERG-Ki,ECFP4,valprop,0.2,0.28736633339151435,0.13045395188091222,0.42165376453199765,0.10577075681843089,1.2333650226674016,7.6059463956968
ChEMBL-hERG-Ki,ECFP4,valprop,0.3,0.25966004344836086,0.12523801575574034,0.4291942935252358,0.11496118041626502,1.089393961529133,5.933896017080691
ChEMBL-hERG-Ki,ECFP4,valprop,0.4,0.19750533119997327,0.12352832910152965,0.3499110276714116,0.11805526564199273,1.0463601807998484,5.474348139817458
ChEMBL-hERG-Ki,ECFP4,valprop,0.5,0.19268637822569973,0.15481335531221338,0.5148360668057104,0.12474218449782844,1.2410665721098417,7.701231182042365
ChEMBL-hERG-Ki,ECFP4,valprop,0.6,0.1718741530729428,0.15092346870518575,0.5085200847003979,0.1279587358608887,1.179469832128252,6.955745424503235
ChEMBL-hERG-Ki,ECFP4,valprop,0.7,0.12690850358329317,0.1783025867587618,0.5383909987285651,0.11527081881270053,1.5468146109769494,11.963177203658855
ChEMBL-hERG-Ki,ECFP4,valprop,0.8,0.045748956320189806,0.22584325574186534,0.7395346577543183,0.15316142314748485,1.4745439883017568,10.87139986718426
ChEMBL-hERG-Ki,ECFP4,valprop,0.9,-0.0027089113490815424,0.2719658165813919,0.8860546799086256,0.13422890830538872,2.0261344595206965,20.526104240286127
ChEMBL-hERG-Ki,ECFP4,valprop,1.0,0.014547256474549068,0.27609329894643375,0.93807369699904,0.12577080806293145,2.1952097088243723,24.09472832858393
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,0.0,0.2576154309035338,0.3153307140800299,0.9011173297803035,0.3397585564951327,0.9281023481289344,4.306869843012209
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,0.1,0.14882287963983712,0.47356704160369073,1.4592506147163316,0.6991714265878602,0.6773260799784424,2.293853093094817
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,0.2,0.2060748992971317,0.42798058798826283,1.1689135395501022,0.3669652293212028,1.1662701362195098,6.800930153187369
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,0.3,0.25226211557001166,0.34384689285500714,1.1180131337835038,0.3925060566301927,0.8760295211927627,3.837138610006106
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,0.4,0.03622955930581927,0.712312537707569,2.277927393393135,0.8302042952341342,0.8579966904491654,3.680791604108605
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,0.5,0.04018307943089191,0.7439208595725055,2.1357371839653516,0.6890528038332704,1.0796282308612615,5.827985584363085
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,0.6,0.010944531925243821,0.7668227050252704,2.603714871330342,1.1513352033090236,0.6660290615811664,2.217973554353445
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,0.7,-0.09692195688565206,1.1293878934930106,3.938144725457388,1.3518401329669827,0.8354448621186147,3.4898405882019556
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,0.8,0.0996376205603042,0.4905303642694198,1.20394722335185,0.7535657709148397,0.6509456549146452,2.1186512282612817
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,0.9,-0.008394292506263364,0.712514049684041,2.4898946128065695,1.088127263642788,0.654807643821657,2.1438652520363504
ChEMBL-hERG-Ki,MHG-GNN-pretrained,hetero,1.0,0.08327125947088508,0.46373845084092014,1.4829937389657073,0.6317225790965182,0.7340856036903939,2.69440836772745
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,0.0,0.08162144610532703,0.6939635739128862,2.35276072062689,1.116279453130232,0.6216754881287994,1.9324020627009049
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,0.1,0.040282192119520124,0.8316010662077911,2.7129236711198494,1.2047574680992832,0.6902642965308097,2.3823239953258675
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,0.2,-0.03401785123351796,0.8152033633848569,2.4699518445122512,1.3804430742555014,0.5905374720536819,1.7436725294977655
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,0.3,0.16248144291008948,0.4786996517949193,1.6239398861330852,0.4050319197669144,1.1818812998007635,6.984217034093711
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,0.4,-0.03901881008927063,0.7434075523779907,1.982257260454932,0.7899190210262882,0.9411186875993083,4.428521920743222
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,0.5,0.02451857144356972,0.5765358681111757,1.5469830259067439,0.7899337246979778,0.7298534675571773,2.663430420526178
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,0.6,-0.046649137238947404,0.6949522794312983,2.358488164355506,0.9179182592318074,0.7570960403521049,2.86597207158418
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,0.7,-0.02244847918781253,0.7714041936270319,2.658385374302906,1.4991602174724776,0.5145575400390411,1.3238473100551469
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,0.8,-0.023635883906607886,0.5933353535468189,1.5595014817913002,0.8420172243427329,0.7046594017241967,2.4827243621915147
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,0.9,-0.8257245398306488,2.5602280611834516,8.978798100430923,2.6155971493154984,0.9788311865431812,4.790552458747659
ChEMBL-hERG-Ki,MHG-GNN-pretrained,legacy,1.0,-0.11987888665561175,0.5848015206307561,1.9658032938503471,0.9408100904149601,0.6215935889599351,1.9318929491804635
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,0.0,0.08456536474958821,0.5292830496884563,1.4807081952129542,0.7233769146510265,0.7316836340344017,2.676804701568941
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,0.1,0.20684814911655833,0.39803405337964876,1.2963353300850335,0.4523988123228857,0.8798300140000461,3.870504267676606
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,0.2,0.02791680543602317,0.7200451873744059,2.20241132675821,0.8913047543196193,0.8078552076433778,3.2631501825826255
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,0.3,0.26698591419932555,0.29103618034032486,0.7821161306591797,0.34378079467142125,0.8465748664595746,3.583445022605232
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,0.4,0.0756581764389128,0.7343642524748061,2.4659900997185513,1.1165574988737048,0.6577039276665777,2.1628722823402144
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,0.5,-0.10179722571393726,0.9861891797287643,2.725109902946878,1.1995215439351,0.8221521194971735,3.3796705379684733
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,0.6,0.05939385473547197,0.7455168440739309,2.4802598275335876,0.7124018101867027,1.0464836464670824,5.475640111615208
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,0.7,-0.14917771319069015,0.9304304119635385,2.984332718690117,1.4539932771855304,0.6399138335526259,2.047448571860089
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,0.8,-0.056260159403350725,0.7513823396500896,2.6787404711542893,0.8100219155648017,0.9276074205056234,4.302277632885482
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,0.9,-0.15780731538732004,1.1868596841432195,4.274585522120099,1.9134670444669069,0.6202665928191512,1.9236532308373935
ChEMBL-hERG-Ki,MHG-GNN-pretrained,outlier,1.0,-0.12344368238284043,0.71026561028666,2.4015953458423605,1.358380585813237,0.5228767384520866,1.3670004180714588
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,0.0,0.26026327645369135,0.3463058839094068,0.9520437613091414,0.4179484427079047,0.8285851758788167,3.432766968430648
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,0.1,0.2041820084825593,0.45981354425747195,1.463159829597167,0.5272601381664644,0.8720809918543501,3.8026262817683345
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,0.2,0.08907171722781615,0.7451324665415937,2.5689163726871,0.6011240509185336,1.239565220195418,7.682609675590575
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,0.3,0.1448676304970278,0.6039324745209912,2.1406097344685238,0.692068690557132,0.8726481673875622,3.8075741202243543
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,0.4,0.084190885940697,0.5755410255139607,1.690925642768761,0.47178890595555123,1.2199121646327653,7.440928447094995
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,0.5,-0.2797070523672671,1.616413585630829,5.613224079011381,2.922365071093565,0.5531182950479073,1.529699241583519
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,0.6,0.19369666707876732,0.3324659802146707,1.1249864581902802,0.3235175790103969,1.0276597062565995,5.2804223593170025
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,0.7,0.10392927854276521,0.4160120413441917,1.4373202189963148,0.5753985959058869,0.7229980126893379,2.6136306317636606
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,0.8,-0.05427656618603651,0.7206515871856732,2.419070964502576,1.1752875814664403,0.613170426157737,1.8798898575723038
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,0.9,-0.0591657916046134,0.8401392721284495,2.9811409017653734,1.136845685133501,0.739009069669637,2.7306720252699117
ChEMBL-hERG-Ki,MHG-GNN-pretrained,quantile,1.0,-0.07676900264808492,0.6561095352008243,2.4297788359581682,0.7867961114178653,0.8339003277716586,3.476948783288398
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,0.0,0.09817268844994702,0.5801348296184015,1.5578796576698468,0.8798288021080455,0.6593724008902805,2.1738598152790645
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,0.1,0.03011718252490033,0.7139629660478708,2.29089379054117,1.2888849488125202,0.5539384773681014,1.534239183544453
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,0.2,0.18837726632565366,0.3857046869998654,1.128645540639428,0.5022705237417627,0.767922202813103,2.948522547866643
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,0.3,-0.12293767473550934,1.0873183174299816,3.822889483221067,1.4055244439677923,0.773603278190228,2.992310160133337
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,0.4,-0.41585833191446936,1.4966387581606206,4.050331393994682,2.267099226655011,0.6601558240434119,2.179028560092181
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,0.5,-0.4707363976646379,1.5383224782435034,4.924100799421703,1.1899064709070382,1.2928095744120762,8.356782978457666
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,0.6,-0.32045327674210444,1.0721053200348167,3.7864869754995363,1.946010354674076,0.5509247766640873,1.5175905477118727
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,0.7,-0.5094330807638087,1.1742287514442986,3.670891371807432,2.1983986625825653,0.534129123816367,1.4264696045441996
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,0.8,-0.4963976732803674,1.1273340113281427,4.194030980424813,1.8043956794757057,0.6247709547030763,1.9516937292029672
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,0.9,-0.43330483389146246,0.997246049547464,3.6422792546951688,0.9683451562755524,1.029845652745422,5.302910342393223
ChEMBL-hERG-Ki,MHG-GNN-pretrained,threshold,1.0,-1.2023582255348795,2.107091840960626,7.791367202660705,2.3430728273229358,0.8992856800648709,4.043573671848686
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,0.0,0.2958821475739348,0.23760540788105397,0.5733724533637543,0.2228976804199232,1.0659842104835837,5.6816116850015455
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,0.1,-0.16143530568545011,0.8833199299874647,2.3600611287735367,1.3433115577443244,0.6575689198049682,2.161984421467364
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,0.2,0.029628025572415187,0.6677676139877675,2.405502344074701,1.046175446654168,0.638294098875473,2.03709678329626
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,0.3,-0.03900939536574441,0.61414543369706,1.7864113851408026,0.9341924713423257,0.6574078174860525,2.1609251924588744
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,0.4,-0.22002012713788968,0.8317985392974271,2.682818572711138,1.3060577363386316,0.6368773111281202,2.028063547148922
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,0.5,-0.43908082396894327,0.9927087676905562,2.6178016181556933,1.5086484378574874,0.6580119945640583,2.164898924950852
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,0.6,-0.20365971142363712,0.8020321367790979,2.7363045595009914,1.2457373307583721,0.6438212269763497,2.0725288615266617
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,0.7,-0.2226223879172272,0.6098420775011272,1.8808768330537347,1.2497383219704896,0.48797581604089396,1.190601985203882
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,0.8,-0.7422209598671852,1.8822307312138467,5.684094807702778,2.5879722166027284,0.7272994351093461,2.64482234155187
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,0.9,-0.3948036424320546,0.8207458818054558,2.882656175447183,1.442041343715415,0.5691555830783649,1.619690388746368
ChEMBL-hERG-Ki,MHG-GNN-pretrained,valprop,1.0,-0.4386107151282943,0.848155749136133,2.717996803521996,1.3790835620997917,0.6150140371804096,1.8912113296447315
ChEMBL-hERG-Ki,PDV,hetero,0.0,-69.20873570066136,172.39157740960795,611.7014481747236,401.11667498891313,0.42977913449839217,0.9235505222509353
ChEMBL-hERG-Ki,PDV,hetero,0.1,-57.15294344248771,77.79936632268245,207.18039947367262,208.8195801621496,0.37256739172768566,0.6940323068938539
ChEMBL-hERG-Ki,PDV,hetero,0.2,-16.47685177834327,30.713902371629075,100.85327317570986,73.07187128878556,0.42032456306265115,0.883363691569043
ChEMBL-hERG-Ki,PDV,hetero,0.3,-4.52858173910975,13.872342179035059,50.69191647363151,29.14695227304739,0.4759448620589747,1.1326175586016822
ChEMBL-hERG-Ki,PDV,hetero,0.4,-92.81409352476658,181.4640039941486,550.7205531300406,438.3344520118887,0.41398526435979727,0.8569189955352562
ChEMBL-hERG-Ki,PDV,hetero,0.5,-53.03179587968586,87.40662553875171,270.5595031680842,221.3417995246362,0.39489434768520987,0.7797077291686372
ChEMBL-hERG-Ki,PDV,hetero,0.6,-57.60637984861269,132.3180408740222,435.42681695739384,310.0767738406321,0.42672670782503924,0.9104784158559821
ChEMBL-hERG-Ki,PDV,hetero,0.7,-99.73644311311035,255.9824607633849,914.8740138869572,589.8279054348525,0.4339951677509409,0.9417590281558366
ChEMBL-hERG-Ki,PDV,hetero,0.8,-11.863453321719101,24.313979260318902,80.75197687661871,56.44607095601021,0.4307470626125134,0.9277151597465426
ChEMBL-hERG-Ki,PDV,hetero,0.9,-79.76484371707863,176.32702386397608,507.3140201118947,412.986102928075,0.4269563130909635,0.9114584664411444
ChEMBL-hERG-Ki,PDV,hetero,1.0,-86.43376969841711,182.3805881274339,647.6808885926996,435.9060320305596,0.41839427474279123,0.8752688456877313
ChEMBL-hERG-Ki,PDV,legacy,0.0,-94.1456331077313,177.37138393183162,544.0178568922079,427.47805900778,0.4149251176622459,0.860814266335143
ChEMBL-hERG-Ki,PDV,legacy,0.1,-9.576891341581547,20.951329032187704,66.03456327537776,49.33121290049178,0.42470735666786824,0.9018816940390392
ChEMBL-hERG-Ki,PDV,legacy,0.2,-54.76416703404477,106.98697802998409,358.3300571236058,255.05415469577528,0.41946769366527875,0.8797657301443408
ChEMBL-hERG-Ki,PDV,legacy,0.3,-9.69873987181886,18.96607256934911,56.38277217350438,44.551433801612134,0.42571183351371295,0.9061528259680364
ChEMBL-hERG-Ki,PDV,legacy,0.4,-47.90905382255984,89.57166717557331,288.64220559324576,218.46179042871262,0.4100106796698707,0.8405437872167466
ChEMBL-hERG-Ki,PDV,legacy,0.5,-42.34607101835141,113.73881168261636,416.66947316029433,261.9525194068183,0.434196288473093,0.9426320846190469
ChEMBL-hERG-Ki,PDV,legacy,0.6,-126.45127959349647,333.58579472078554,1186.231312816952,767.3619226225734,0.43471767999734273,0.9448973065113604
ChEMBL-hERG-Ki,PDV,legacy,0.7,-127.76079221436183,223.05100444019044,626.2269520654777,545.3806158549554,0.4089822739492287,0.8363325020234099
ChEMBL-hERG-Ki,PDV,legacy,0.8,-105.88433924259112,235.80083305245572,725.8332950428974,555.717349263671,0.4243179259472343,0.9002285114008131
ChEMBL-hERG-Ki,PDV,legacy,0.9,-52.614287607484584,120.8557501861937,409.36182619146524,284.20695273913924,0.42523854191956295,0.9041390876693793
ChEMBL-hERG-Ki,PDV,legacy,1.0,-70.18450474611693,146.8256686271816,507.3209873610507,347.93313146956376,0.4219939274165545,0.8903943738822414
ChEMBL-hERG-Ki,PDV,outlier,0.0,-55.658674696240084,115.8595855544639,365.3461160659539,273.83085846661044,0.4231063883860673,0.8950950794655081
ChEMBL-hERG-Ki,PDV,outlier,0.1,-24.72858247382433,50.28655772531283,177.6263233698058,119.77011864988526,0.4198589622534452,0.8814077409226998
ChEMBL-hERG-Ki,PDV,outlier,0.2,-22.060735758536207,38.95659457894388,109.25767067889116,96.43297298737183,0.40397587435207827,0.8159825352926307
ChEMBL-hERG-Ki,PDV,outlier,0.3,-30.54355693726496,53.67809409471974,161.61178172927697,131.70608205362967,0.4075597212956532,0.8305246321129526
ChEMBL-hERG-Ki,PDV,outlier,0.4,-29.679886879824682,78.02035048249357,280.55875153856437,178.7630438292206,0.4364456367001084,0.952423968972815
ChEMBL-hERG-Ki,PDV,outlier,0.5,-28.558535441515172,62.87913221163329,211.7092336747362,146.37750727901417,0.42956826756024513,0.9226444824735517
ChEMBL-hERG-Ki,PDV,outlier,0.6,-41.17775719609494,106.66610348377479,390.10495497498147,245.56660204236306,0.43436730645225796,0.943374784572949
ChEMBL-hERG-Ki,PDV,outlier,0.7,-25.669927441183294,50.27870980061121,139.9302659996971,116.72627492606883,0.43074029247019446,0.9276859977865434
ChEMBL-hERG-Ki,PDV,outlier,0.8,-79.87944534254461,195.92404467891734,679.0451877341885,456.2612953161118,0.4294119327899053,0.9219730401118107
ChEMBL-hERG-Ki,PDV,outlier,0.9,-32.53838198489344,70.02363035396256,207.41180855743707,167.02718646651184,0.41923492717158334,0.878789620802814
ChEMBL-hERG-Ki,PDV,outlier,1.0,-94.34722221395548,315.99009320116494,1145.4098880802503,710.5121268694608,0.4447356790283474,0.9889491210040262
ChEMBL-hERG-Ki,PDV,quantile,0.0,-56.485301285849005,99.9460763233105,316.9744455098875,247.897482451986,0.40317503564268165,0.8127505468273881
ChEMBL-hERG-Ki,PDV,quantile,0.1,-21.74403751638662,42.69490849360334,118.60773650006263,100.1677862636499,0.4262339229622866,0.9083767854191024
ChEMBL-hERG-Ki,PDV,quantile,0.2,-25.05556724667468,56.70260944734384,190.35610639427395,133.2248938144712,0.42561572258640956,0.9057437165637576
ChEMBL-hERG-Ki,PDV,quantile,0.3,-13.239996497083062,29.7283972412371,100.7343463960522,60.48216063358777,0.49152340012019885,1.2079762643286058
ChEMBL-hERG-Ki,PDV,quantile,0.4,-23.553273229878705,50.68214020017881,179.23027399712993,117.61040062086741,0.4309324679843524,0.9285139598154246
ChEMBL-hERG-Ki,PDV,quantile,0.5,-79.44010883122316,137.55388989388356,386.4911560476806,341.37015997204145,0.40294643768848853,0.811829158229215
ChEMBL-hERG-Ki,PDV,quantile,0.6,-53.43166000726502,99.8358772472533,306.59586100979755,243.97664209361946,0.4092026039482254,0.8372338553900409
ChEMBL-hERG-Ki,PDV,quantile,0.7,-78.63007577211944,177.33526150669985,600.5422381730164,419.01261819189114,0.423221769005265,0.8955833287997294
ChEMBL-hERG-Ki,PDV,quantile,0.8,-46.963954903217704,149.6665621938435,544.270677897296,332.6699023910075,0.44989510959104184,1.0120280481696777
ChEMBL-hERG-Ki,PDV,quantile,0.9,-10.02625030644007,20.14246092904373,65.86465920177217,44.955050700249735,0.44805779584921773,1.0037789421062966
ChEMBL-hERG-Ki,PDV,quantile,1.0,-20.691840569163606,37.90937519882335,108.0735363212327,92.29321567923488,0.41074931586063057,0.8435750023998803
ChEMBL-hERG-Ki,PDV,threshold,0.0,-44.9221015811615,94.39625407570311,308.9553660815585,224.8106962724506,0.419892183249605,0.8815472277705992
ChEMBL-hERG-Ki,PDV,threshold,0.1,-10.379221679061361,17.391200383370126,49.45004309480124,42.44922664618605,0.409694163060393,0.8392465362287795
ChEMBL-hERG-Ki,PDV,threshold,0.2,-44.60317558128125,130.85318957236657,475.8924807512784,298.1753904729514,0.4388463761707952,0.9629307093911954
