dataset,rep,strategy,model,fold,clean,r2_06,ret_06,auc_norm
ChEMBL-hERG-Ki,SNS,outlier,MLP-VBLL-Full,2,0.5690803361880412,0.4194673617751837,0.7370969177831144,0.7702505486807507
ChEMBL-hERG-Ki,SNS,outlier,MLP-VBLL-Full,3,0.2992660312907341,0.3552127671641513,1.1869464958388996,1.0946526308660014
ChEMBL-hERG-Ki,SNS,outlier,MLP-VBLL-Full,4,0.4734900728444657,0.4859813945905019,1.0263813804394994,0.8998844370377154
ChEMBL-hERG-Ki,SNS,outlier,NGBoost,0,0.5738235903491209,0.5192761256156133,0.9049403585859545,0.9185748797248562
ChEMBL-hERG-Ki,SNS,outlier,NGBoost,1,0.493540817453185,0.4378953260171971,0.887252503808834,0.8228228942763139
ChEMBL-hERG-Ki,SNS,outlier,NGBoost,2,0.4964342775860964,0.4076651718143246,0.8211865904920786,0.8355703930059798
ChEMBL-hERG-Ki,SNS,outlier,NGBoost,3,0.3064656473975242,0.1531560277480532,0.49974941416318264,0.9261518513680799
ChEMBL-hERG-Ki,SNS,outlier,NGBoost,4,0.3516962928948622,0.2851552248439895,0.8107996319689248,0.751852967386188
ChEMBL-hERG-Ki,SNS,outlier,QRF,0,0.6188669037931998,0.5754739413219299,0.9298832071883262,0.8974697590465156
ChEMBL-hERG-Ki,SNS,outlier,QRF,1,0.5632681848849552,0.4862313303604975,0.8632323703136329,0.8355176234680377
ChEMBL-hERG-Ki,SNS,outlier,QRF,2,0.4543338070666484,0.4324774115643894,0.951893530346394,0.7469777715566321
ChEMBL-hERG-Ki,SNS,outlier,QRF,3,0.4900094321347062,0.4528516991459458,0.9241693515431239,0.9110010474842445
ChEMBL-hERG-Ki,SNS,outlier,QRF,4,0.4419994038762801,0.4186084239979637,0.9470791596703968,0.9070711622102087
ChEMBL-hERG-Ki,SNS,outlier,RF,0,0.5930135615090748,0.5138460874861404,0.8664997241859486,0.8832830456226985
ChEMBL-hERG-Ki,SNS,outlier,RF,1,0.5191466152658503,0.5890111882546448,1.1345758037024234,0.947523693013143
ChEMBL-hERG-Ki,SNS,outlier,RF,2,0.5330767710323198,0.524984547584311,0.984819778523949,0.9209866835829477
ChEMBL-hERG-Ki,SNS,outlier,RF,3,0.5365359094463575,0.5700112499550064,1.0623916124145194,0.8947075935155309
ChEMBL-hERG-Ki,SNS,outlier,RF,4,0.4959248454200082,0.4230807114277373,0.853114570352736,0.9045043212118148
ChEMBL-hERG-Ki,SNS,outlier,SVM,0,0.4828642056724568,0.4691063292771015,0.9715077733372356,0.9783095706196355
ChEMBL-hERG-Ki,SNS,outlier,SVM,1,0.5145819856847733,0.4613050836326232,0.8964656681845312,0.9494517678054033
ChEMBL-hERG-Ki,SNS,outlier,SVM,2,0.5199364724882709,0.4959636340901652,0.9538927548525719,0.9810499735337289
ChEMBL-hERG-Ki,SNS,outlier,SVM,3,0.5008948442722803,0.4364274488237816,0.8712955499828323,0.9498592736702361
ChEMBL-hERG-Ki,SNS,outlier,SVM,4,0.4087114149540793,0.4140354976031887,1.0130265083242356,0.9621372544539285
ChEMBL-hERG-Ki,SNS,outlier,VBLL-Full,0,0.4468122724199621,0.3063473762716684,0.6856288315727602,0.8580816208529
ChEMBL-hERG-Ki,SNS,outlier,VBLL-Full,1,0.4115097120624483,0.3597481773558795,0.8742155210696126,0.982645458189981
ChEMBL-hERG-Ki,SNS,outlier,VBLL-Full,2,0.4896316915648891,0.3504873557018912,0.7158183625363687,0.8091991864988217
ChEMBL-hERG-Ki,SNS,outlier,VBLL-Full,3,0.3555244225815278,0.3214761311538519,0.9042307946653987,0.9051812402836648
ChEMBL-hERG-Ki,SNS,outlier,VBLL-Full,4,0.4199888582672895,0.4113510975014086,0.9794333573478188,0.8570722194592373
ChEMBL-hERG-Ki,SNS,outlier,XGBoost,0,0.6060466358660854,0.5146110254321924,0.849127765055201,0.8690574146671943
ChEMBL-hERG-Ki,SNS,outlier,XGBoost,1,0.5253357314561135,0.2877477010087301,0.5477405852656503,0.8615447642243441
ChEMBL-hERG-Ki,SNS,outlier,XGBoost,2,0.3204182510049583,0.3155986263823856,0.9849583330304799,0.8166172501355039
ChEMBL-hERG-Ki,SNS,outlier,XGBoost,3,0.5188784521926958,0.3353709881912842,0.6463382450630991,0.7259112264008694
ChEMBL-hERG-Ki,SNS,outlier,XGBoost,4,0.5598063219182091,0.4783692923169552,0.8545264202765607,0.7836320064367198
ChEMBL-hERG-Ki,SNS,quantile,BNN-Full,2,0.1382453793410818,0.1171055441436826,0.8470846888470495,0.7132342039499465
ChEMBL-hERG-Ki,SNS,quantile,DNN,0,0.5595575044626138,0.5086307579529356,0.9089874658037388,0.8342311491208876
ChEMBL-hERG-Ki,SNS,quantile,DNN,1,0.4830391411365835,0.4655782625473126,0.9638520419935623,0.9190867984420628
ChEMBL-hERG-Ki,SNS,quantile,DNN,2,0.3769859983257569,0.5046400633320247,1.3386175231260466,1.1066165522778022
ChEMBL-hERG-Ki,SNS,quantile,DNN,3,0.3902238619338891,0.3829213098733977,0.9812862493228859,0.9564555377159868
ChEMBL-hERG-Ki,SNS,quantile,DNN,4,0.3581457356243869,0.4635811209097,1.294392407329654,1.1494567831437976
ChEMBL-hERG-Ki,SNS,quantile,LightGBM,0,0.532816899135538,0.4798908289821786,0.900667433335488,0.849128310300169
ChEMBL-hERG-Ki,SNS,quantile,LightGBM,1,0.5653943434746173,0.4547208626859151,0.804254354388194,0.829396863426076
ChEMBL-hERG-Ki,SNS,quantile,LightGBM,2,0.4747924445772712,0.4351840023082991,0.9165773534912982,0.8321953753501541
ChEMBL-hERG-Ki,SNS,quantile,LightGBM,3,0.5870632944023952,0.4068083786272737,0.6929548866470809,0.7722110823860766
ChEMBL-hERG-Ki,SNS,quantile,LightGBM,4,0.5028153140260351,0.3840839952525239,0.7638669398852808,0.8001221306865416
ChEMBL-hERG-Ki,SNS,quantile,MLP,0,0.5231171016360274,0.4976234878032382,0.9512659522063817,0.8896689224233003
ChEMBL-hERG-Ki,SNS,quantile,MLP,1,0.5056257036568472,0.4644110085323772,0.918487737418426,0.8379402138629658
ChEMBL-hERG-Ki,SNS,quantile,MLP,2,0.412629872911717,0.467498086262748,1.13297198519306,1.0567845190576022
ChEMBL-hERG-Ki,SNS,quantile,MLP,3,0.3452251019010757,0.432237739166953,1.2520460904688524,1.0901442120609937
ChEMBL-hERG-Ki,SNS,quantile,MLP,4,0.4237428255736556,0.4199628183458457,0.9910794779293488,0.8591659711790319
ChEMBL-hERG-Ki,SNS,quantile,MLP-BNN-Full,0,0.4288741054142794,0.3559958278462259,0.8300706975590068,0.7679020768812419
ChEMBL-hERG-Ki,SNS,quantile,MLP-BNN-Full,1,0.4438091911675764,0.2436774954364214,0.5490591458805819,0.7704121166666681
ChEMBL-hERG-Ki,SNS,quantile,MLP-BNN-Full,2,0.4639587816553955,0.225997866710524,0.48710763896777254,0.5826236030303212
ChEMBL-hERG-Ki,SNS,quantile,MLP-BNN-Full,4,0.4718358347767679,0.306084331661312,0.6487093796216745,0.6204559730663867
ChEMBL-hERG-Ki,SNS,quantile,MLP-VBLL-Full,0,0.422493892590444,0.3002467917912544,0.710653566967196,0.8382459174147955
ChEMBL-hERG-Ki,SNS,quantile,MLP-VBLL-Full,1,0.5243853842652942,0.3302579022443695,0.6297999756554755,0.7928201569790154
ChEMBL-hERG-Ki,SNS,quantile,MLP-VBLL-Full,2,0.5891717558500349,0.4719499467043879,0.8010396663083013,0.8007534211762571
ChEMBL-hERG-Ki,SNS,quantile,MLP-VBLL-Full,3,0.3878372642080219,0.2216234919938328,0.5714342391683177,0.7146466372906327
ChEMBL-hERG-Ki,SNS,quantile,MLP-VBLL-Full,4,0.4733888748646021,0.4269737688322166,0.9019514219769929,0.8121599682859052
ChEMBL-hERG-Ki,SNS,quantile,NGBoost,0,0.5722673987176097,0.5181742102333863,0.9054756769205436,0.8787428242278268
ChEMBL-hERG-Ki,SNS,quantile,NGBoost,1,0.4935509649658873,0.4354689845449384,0.8823181706777468,0.7846266697672856
ChEMBL-hERG-Ki,SNS,quantile,NGBoost,2,0.4965920417423051,0.424605845611777,0.8550395695469408,0.8742852399696092
ChEMBL-hERG-Ki,SNS,quantile,NGBoost,3,0.3147779772920855,0.1647834178453283,0.5234909356203918,0.7887393375195441
ChEMBL-hERG-Ki,SNS,quantile,NGBoost,4,0.3509077014777344,0.2954613264186814,0.8419915697901228,0.7727941100341987
ChEMBL-hERG-Ki,SNS,quantile,QRF,0,0.6188669037931998,0.598016766329985,0.9663091735308211,0.908895805136935
ChEMBL-hERG-Ki,SNS,quantile,QRF,1,0.5632681848849552,0.489086348955569,0.8683010368417355,0.8906225242798528
ChEMBL-hERG-Ki,SNS,quantile,QRF,2,0.4543338070666484,0.4636455603052032,1.0204954002843747,0.7007695649048242
ChEMBL-hERG-Ki,SNS,quantile,QRF,3,0.4900094321347062,0.422232007172828,0.8616813870977776,0.8505930836909217
ChEMBL-hERG-Ki,SNS,quantile,QRF,4,0.4419994038762801,0.3475921468323452,0.7864086326452141,0.7065933500338684
ChEMBL-hERG-Ki,SNS,quantile,RF,0,0.593013561509075,0.4337094368309764,0.7313651238047433,0.8412468045554355
ChEMBL-hERG-Ki,SNS,quantile,RF,1,0.5191466152658504,0.5803281155968485,1.1178501381534918,0.901123750918285
ChEMBL-hERG-Ki,SNS,quantile,RF,2,0.5330767710323199,0.5017010997836164,0.9411423026594397,0.8207964735465167
ChEMBL-hERG-Ki,SNS,quantile,RF,3,0.5365359094463575,0.5113496098664334,0.953057569611858,0.8284848758793744
ChEMBL-hERG-Ki,SNS,quantile,RF,4,0.4959248454200082,0.3803976135952381,0.7670468965374625,0.8428993133046846
ChEMBL-hERG-Ki,SNS,quantile,SVM,0,0.4828642056724568,0.4590431023742369,0.9506670757153233,0.8871307625963617
ChEMBL-hERG-Ki,SNS,quantile,SVM,1,0.5145819856847733,0.4479361412413827,0.870485469181937,0.9161254505200902
ChEMBL-hERG-Ki,SNS,quantile,SVM,2,0.5199364724882709,0.4796862942083424,0.9225863535071845,0.9681109594325257
ChEMBL-hERG-Ki,SNS,quantile,SVM,3,0.5008948442722803,0.4422450729970831,0.8829100120597052,0.9374146609131636
ChEMBL-hERG-Ki,SNS,quantile,SVM,4,0.4087114149540793,0.3965351307581816,0.9702081132300506,0.9155938428337109
ChEMBL-hERG-Ki,SNS,quantile,VBLL-Full,0,0.4647679633986901,0.2819783273718801,0.6067077543595485,0.7230257810197362
ChEMBL-hERG-Ki,SNS,quantile,VBLL-Full,1,0.4674807293664852,0.3020199999943886,0.6460587164815892,0.831205690682817
ChEMBL-hERG-Ki,SNS,quantile,VBLL-Full,2,0.4506250686564744,0.4274850985421222,0.9486491726185067,0.9540283872755763
ChEMBL-hERG-Ki,SNS,quantile,VBLL-Full,3,0.3499187980133547,0.3355990116195487,0.9590768301814426,0.8797017339609813
ChEMBL-hERG-Ki,SNS,quantile,VBLL-Full,4,0.3864065634643897,0.3789998917143787,0.9808319204425379,0.9086892654713791
ChEMBL-hERG-Ki,SNS,quantile,XGBoost,0,0.6060466358660854,0.3432876370552784,0.5664376579942483,0.6152744085175197
ChEMBL-hERG-Ki,SNS,quantile,XGBoost,1,0.5253357314561135,0.3310191504789381,0.6301097196671296,0.7631268132080616
ChEMBL-hERG-Ki,SNS,quantile,XGBoost,2,0.3204182510049583,0.1758530913793223,0.5488235792679647,0.5666281260461831
ChEMBL-hERG-Ki,SNS,quantile,XGBoost,3,0.5188784521926958,0.2193832005338646,0.4228026806794287,0.6504374207152287
ChEMBL-hERG-Ki,SNS,quantile,XGBoost,4,0.5598063219182091,0.3951025858590228,0.7057844300599905,0.690060549560239
ChEMBL-hERG-Ki,SNS,threshold,BNN-Full,0,0.1654394913090391,0.0213586894306698,0.12910272669281853,0.3249156842393175
ChEMBL-hERG-Ki,SNS,threshold,BNN-Full,2,0.3134199614310587,-0.0553943063975408,-0.1767414753821466,0.12209271400066682
ChEMBL-hERG-Ki,SNS,threshold,DNN,0,0.4807255893649371,0.4382753003322128,0.9116953830379546,0.9094145675489349
ChEMBL-hERG-Ki,SNS,threshold,DNN,1,0.5528729191408073,0.3616650218177359,0.6541557911351162,0.691722337529769
ChEMBL-hERG-Ki,SNS,threshold,DNN,2,0.5045088624583773,-0.0257610547640099,-0.05106164961796924,0.5213760847585062
ChEMBL-hERG-Ki,SNS,threshold,DNN,3,0.3768992665802336,0.3135300312868453,0.8318669180007588,0.7602758923941743
ChEMBL-hERG-Ki,SNS,threshold,DNN,4,0.4299972257572173,0.3765512871740465,0.8757063176650652,0.8127172710921103
ChEMBL-hERG-Ki,SNS,threshold,LightGBM,0,0.532816899135538,0.2886923200058229,0.5418227546352379,0.5204040713150366
ChEMBL-hERG-Ki,SNS,threshold,LightGBM,1,0.5653943434746173,0.0727219074712181,0.12862156884044396,0.3009196072332346
ChEMBL-hERG-Ki,SNS,threshold,LightGBM,2,0.4747924445772712,-0.1171723188281841,-0.24678640144012362,0.207046194916085
ChEMBL-hERG-Ki,SNS,threshold,LightGBM,3,0.5870632944023952,0.0872843916136686,0.14867969509577378,0.26584606523835097
ChEMBL-hERG-Ki,SNS,threshold,LightGBM,4,0.5028153140260351,0.0305792486381585,0.06081606463675677,0.20897549818087213
ChEMBL-hERG-Ki,SNS,threshold,MLP,0,0.5292995005119667,0.464146547192654,0.8769072080054992,0.7269048999427307
ChEMBL-hERG-Ki,SNS,threshold,MLP,1,0.5087190518236206,0.4547415730862267,0.8938953071564761,0.7595740216359903
ChEMBL-hERG-Ki,SNS,threshold,MLP,2,0.5455810814157614,-0.0662578493900261,-0.12144455085958918,0.5339042791205669
ChEMBL-hERG-Ki,SNS,threshold,MLP,3,0.4322575626027523,0.3021557189362772,0.6990177733777683,0.6532410289808804
ChEMBL-hERG-Ki,SNS,threshold,MLP,4,0.4355163196843982,0.4195213961187101,0.9632736528052979,0.8036056140608363
ChEMBL-hERG-Ki,SNS,threshold,MLP-BNN-Full,0,0.4824605070901726,0.2921414371399071,0.6055240436193992,0.6288838860377154
ChEMBL-hERG-Ki,SNS,threshold,MLP-BNN-Full,1,0.484517646941049,0.3793836820801036,0.783013135796606,0.5999105058734668
ChEMBL-hERG-Ki,SNS,threshold,MLP-BNN-Full,2,0.3589399809386825,0.1295104914000514,0.360813780235241,0.6324708943407167
ChEMBL-hERG-Ki,SNS,threshold,MLP-BNN-Full,3,0.3907210104988508,0.1650507894966019,0.4224261942962173,0.5949044612921238
ChEMBL-hERG-Ki,SNS,threshold,MLP-BNN-Full,4,0.3285932664046463,0.2597409293085051,0.790463335267032,0.6554779129578535
ChEMBL-hERG-Ki,SNS,threshold,MLP-VBLL-Full,0,0.4796858256246289,0.2543747508600532,0.5302944912512599,0.41021693851251617
ChEMBL-hERG-Ki,SNS,threshold,MLP-VBLL-Full,1,0.5529104765744339,-0.0411774715354944,-0.07447403020939322,0.32996305574535767
ChEMBL-hERG-Ki,SNS,threshold,MLP-VBLL-Full,2,0.538209492570173,0.063821843815053,0.11858178775383037,0.5073435791621684
ChEMBL-hERG-Ki,SNS,threshold,MLP-VBLL-Full,3,0.2953245234836298,-0.0636175677168369,-0.21541579739605773,0.10016274310840072
ChEMBL-hERG-Ki,SNS,threshold,MLP-VBLL-Full,4,0.4602174668492325,0.4222284105253967,0.9174541188453392,0.3651997859341705
ChEMBL-hERG-Ki,SNS,threshold,NGBoost,0,0.5742044731994025,0.4712150751169238,0.8206398541121886,0.8173689141531618
ChEMBL-hERG-Ki,SNS,threshold,NGBoost,1,0.491854857617825,0.3732771106674144,0.758917198612794,0.7228760825896516
ChEMBL-hERG-Ki,SNS,threshold,NGBoost,2,0.4957573086964336,0.3950221727406189,0.7968055453974201,0.767657927605482
ChEMBL-hERG-Ki,SNS,threshold,NGBoost,3,0.3152062385422088,-0.0418472447018622,-0.13276147355268317,0.5468108461090018
ChEMBL-hERG-Ki,SNS,threshold,NGBoost,4,0.3445928205024693,0.2596909254373586,0.7536167615410249,0.697733767963704
ChEMBL-hERG-Ki,SNS,threshold,QRF,0,0.6188669037931998,0.2016790504761975,0.32588436906231855,0.26174114514593394
ChEMBL-hERG-Ki,SNS,threshold,QRF,1,0.5632681848849552,0.0905227949569827,0.1607099377989395,0.08300006604267293
ChEMBL-hERG-Ki,SNS,threshold,QRF,2,0.4543338070666484,0.1576258322863838,0.3469383740208021,-0.046644818213991884
ChEMBL-hERG-Ki,SNS,threshold,QRF,3,0.4900094321347062,0.0138106049796915,0.028184365593793084,0.17784391283528134
ChEMBL-hERG-Ki,SNS,threshold,QRF,4,0.4419994038762801,0.0704436099899606,0.15937489818352435,-0.18601031679883842
ChEMBL-hERG-Ki,SNS,threshold,RF,0,0.5930135615090749,0.3536254531125453,0.5963193357882992,0.6599743426356784
ChEMBL-hERG-Ki,SNS,threshold,RF,1,0.5191466152658504,0.3990796263153303,0.76872238897477,0.5129572440987552
ChEMBL-hERG-Ki,SNS,threshold,RF,2,0.5330767710323199,0.2962572373672086,0.555749665837994,0.5111542624509363
ChEMBL-hERG-Ki,SNS,threshold,RF,3,0.5365359094463574,0.416869288466942,0.7769643767126464,0.5813331106022087
ChEMBL-hERG-Ki,SNS,threshold,RF,4,0.4959248454200082,-0.0135898099888294,-0.027402962594705114,0.3517623854206784
ChEMBL-hERG-Ki,SNS,threshold,SVM,0,0.4828642056724568,0.4221520937272104,0.8742666960358012,0.7773438223126262
ChEMBL-hERG-Ki,SNS,threshold,SVM,1,0.5145819856847733,0.319433637507346,0.6207633504353322,0.7394102110410776
ChEMBL-hERG-Ki,SNS,threshold,SVM,2,0.5199364724882709,0.1327436466330044,0.25530743399810046,0.712955326212102
ChEMBL-hERG-Ki,SNS,threshold,SVM,3,0.5008948442722803,0.3013400568214994,0.6016034308743946,0.6808976350409796
ChEMBL-hERG-Ki,SNS,threshold,SVM,4,0.4087114149540793,0.3700058240397347,0.905298483237388,0.6706120103738629
ChEMBL-hERG-Ki,SNS,threshold,VBLL-Full,0,0.3614418898277126,0.3071513870372127,0.8497946576796109,0.8614248782678045
ChEMBL-hERG-Ki,SNS,threshold,VBLL-Full,1,0.3996918675169921,0.2592318451325641,0.6485792336556444,0.8743767726640426
ChEMBL-hERG-Ki,SNS,threshold,VBLL-Full,2,0.4460830681070059,0.2854941670081546,0.6400022494009359,0.8463842969189709
ChEMBL-hERG-Ki,SNS,threshold,VBLL-Full,3,0.4145479452356718,0.2444939429545038,0.5897844767159761,0.6145272693270976
ChEMBL-hERG-Ki,SNS,threshold,VBLL-Full,4,0.3761036044440184,0.3667097781991685,0.9750233017342748,0.7095136744810709
ChEMBL-hERG-Ki,SNS,threshold,XGBoost,0,0.6060466358660854,-0.2341086635630449,-0.38628819913914103,-0.12247024505264109
ChEMBL-hERG-Ki,SNS,threshold,XGBoost,1,0.5253357314561135,0.0040755289714186,0.007757951206026179,-0.07213520985700642
ChEMBL-hERG-Ki,SNS,threshold,XGBoost,3,0.5188784521926958,-0.0030220014502464,-0.005824102807653535,-0.253296780578386
ChEMBL-hERG-Ki,SNS,threshold,XGBoost,4,0.5598063219182091,-0.0968775313236172,-0.17305544351778787,-0.0753522157305406
ChEMBL-hERG-Ki,SNS,valprop,DNN,0,0.4269791095474153,0.4142774718370968,0.9702523204852297,0.958779238030853
ChEMBL-hERG-Ki,SNS,valprop,DNN,1,0.4928478965512934,0.2903572522044825,0.589141709310843,0.7549172842422811
ChEMBL-hERG-Ki,SNS,valprop,DNN,2,0.5367442783036913,-0.0414307057440062,-0.07718890991244923,0.5009691923244847
ChEMBL-hERG-Ki,SNS,valprop,DNN,3,0.4449454908376906,0.2131686343147379,0.47908932375830865,0.6963961845817799
ChEMBL-hERG-Ki,SNS,valprop,DNN,4,0.4011569345835054,0.3319090685915469,0.827379611263971,0.8156104850126074
ChEMBL-hERG-Ki,SNS,valprop,LightGBM,0,0.532816899135538,0.2865684182309753,0.537836578937182,0.5815494361105337
ChEMBL-hERG-Ki,SNS,valprop,LightGBM,1,0.5653943434746173,0.1592759121058446,0.2817076504993282,0.4064548478651954
ChEMBL-hERG-Ki,SNS,valprop,LightGBM,2,0.4747924445772712,-0.1211168484703726,-0.25509430458230714,0.21634866031846883
ChEMBL-hERG-Ki,SNS,valprop,LightGBM,3,0.5870632944023952,0.0905142236150589,0.15418137103461463,0.3014962571322695
ChEMBL-hERG-Ki,SNS,valprop,LightGBM,4,0.5028153140260351,0.0950960940314936,0.18912728267971898,0.24056949705288305
ChEMBL-hERG-Ki,SNS,valprop,MLP,0,0.532893207632999,0.4272758784405857,0.8018039493099498,0.7383947527295026
ChEMBL-hERG-Ki,SNS,valprop,MLP,1,0.5558071828863184,0.3635548030122952,0.6541023833559464,0.6714262970438665
ChEMBL-hERG-Ki,SNS,valprop,MLP,2,0.5395902592457686,0.0785600591628831,0.14559206326795668,0.5765603708812581
ChEMBL-hERG-Ki,SNS,valprop,MLP,3,0.429172158199755,0.2475853666362714,0.5768905598974914,0.7180164101830836
ChEMBL-hERG-Ki,SNS,valprop,MLP,4,0.4434231729622487,0.3267790553914889,0.7369462746127379,0.7065488376203148
ChEMBL-hERG-Ki,SNS,valprop,MLP-BNN-Full,0,0.3631464295970567,0.293608752547746,0.8085133946478038,0.8539383208605958
ChEMBL-hERG-Ki,SNS,valprop,MLP-BNN-Full,1,0.1839441435564623,0.3294247033840968,1.790895306666715,0.8900438937331916
ChEMBL-hERG-Ki,SNS,valprop,MLP-BNN-Full,2,0.426546177210284,0.1173632592561613,0.2751478398511168,0.6329327938131969
ChEMBL-hERG-Ki,SNS,valprop,MLP-BNN-Full,3,0.2551466993260483,0.2325236004956468,0.9113329747546851,0.9479355960972093
ChEMBL-hERG-Ki,SNS,valprop,MLP-BNN-Full,4,0.3700183908574684,0.1322495041599303,0.35741332708749873,0.4951793599579061
ChEMBL-hERG-Ki,SNS,valprop,MLP-VBLL-Full,0,0.4753534465512736,0.2308577297273449,0.48565489827040437,0.4245705462518977
ChEMBL-hERG-Ki,SNS,valprop,MLP-VBLL-Full,1,0.5329305142966676,0.0407122503768916,0.07639316812365565,0.4829464079865806
ChEMBL-hERG-Ki,SNS,valprop,MLP-VBLL-Full,2,0.546217215443108,0.1357740439692025,0.24857152087207374,0.5091825496926726
ChEMBL-hERG-Ki,SNS,valprop,MLP-VBLL-Full,3,0.3636056509836417,-0.2791719750732044,-0.7677877786496891,0.025857828655128916
ChEMBL-hERG-Ki,SNS,valprop,MLP-VBLL-Full,4,0.4694828334754023,0.4067225372567522,0.8663203598860909,0.3520196827195014
ChEMBL-hERG-Ki,SNS,valprop,NGBoost,0,0.5735514816802993,0.4773630661343064,0.8322933187022802,0.8184956474873146
ChEMBL-hERG-Ki,SNS,valprop,NGBoost,1,0.4939290525160318,0.3735362870838044,0.7562549422453344,0.7522711363238574
ChEMBL-hERG-Ki,SNS,valprop,NGBoost,2,0.4970353861442836,0.4107100709662126,0.8263195788780081,0.7774647021882929
ChEMBL-hERG-Ki,SNS,valprop,NGBoost,3,0.3128945419976026,-0.0837123083798336,-0.2675416063360894,0.5733347258994058
ChEMBL-hERG-Ki,SNS,valprop,NGBoost,4,0.3523048777934684,0.2302427335423633,0.6535326305568169,0.7057614498542449
ChEMBL-hERG-Ki,SNS,valprop,QRF,0,0.6188669037931998,0.223969350536157,0.36190229137055047,0.2993305972532202
ChEMBL-hERG-Ki,SNS,valprop,QRF,1,0.5632681848849552,0.1047724930194182,0.1860081854983829,0.20487636197858694
ChEMBL-hERG-Ki,SNS,valprop,QRF,2,0.4543338070666484,0.1667041996540057,0.3669200862033828,0.014548638304905631
ChEMBL-hERG-Ki,SNS,valprop,QRF,3,0.4900094321347062,0.1007421038851847,0.20559217288186846,0.2791305468503423
ChEMBL-hERG-Ki,SNS,valprop,QRF,4,0.4419994038762801,0.1064491187104619,0.2408354350185007,-0.05749979765350459
ChEMBL-hERG-Ki,SNS,valprop,RF,0,0.593013561509075,0.365257552928421,0.6159345698586209,0.6827036778362631
ChEMBL-hERG-Ki,SNS,valprop,RF,1,0.5191466152658502,0.423373265954815,0.815517723712808,0.5900162479420838
ChEMBL-hERG-Ki,SNS,valprop,RF,2,0.5330767710323199,0.3061188712324045,0.5742491285816032,0.5378398434212948
ChEMBL-hERG-Ki,SNS,valprop,RF,3,0.5365359094463575,0.3858926124013314,0.71922979544748,0.5919078526538754
ChEMBL-hERG-Ki,SNS,valprop,RF,4,0.4959248454200081,-0.0785726367848458,-0.15843658068452118,0.3798719185278212
ChEMBL-hERG-Ki,SNS,valprop,SVM,0,0.4828642056724568,0.4202532985949533,0.8703343376005498,0.7727245236846668
ChEMBL-hERG-Ki,SNS,valprop,SVM,1,0.5145819856847733,0.3209479209131496,0.6237060951250603,0.7314725085903425
ChEMBL-hERG-Ki,SNS,valprop,SVM,2,0.5199364724882709,0.1274632980275024,0.24515167673754182,0.6929140512314761
ChEMBL-hERG-Ki,SNS,valprop,SVM,3,0.5008948442722803,0.2986693338197235,0.5962715273175592,0.6592689910790555
ChEMBL-hERG-Ki,SNS,valprop,SVM,4,0.4087114149540793,0.3823605099945227,0.9355268681142237,0.6793938402583761
ChEMBL-hERG-Ki,SNS,valprop,VBLL-Full,0,0.427397258283387,0.2179648975884142,0.5099819742968308,0.6896854416341247
ChEMBL-hERG-Ki,SNS,valprop,VBLL-Full,1,0.4852992184860392,0.3058054106046939,0.6301378591927222,0.7263272465219466
ChEMBL-hERG-Ki,SNS,valprop,VBLL-Full,2,0.4377242588054201,0.1832871269678674,0.41872736838499813,0.8642607319912459
ChEMBL-hERG-Ki,SNS,valprop,VBLL-Full,3,0.3655030789829188,0.2156961001100454,0.5901348374691137,0.6364389534092263
ChEMBL-hERG-Ki,SNS,valprop,VBLL-Full,4,0.4392255482100261,0.3589342191562751,0.8171979535776963,0.6204413574514078
ChEMBL-hERG-Ki,SNS,valprop,XGBoost,0,0.6060466358660854,-0.2062723052590687,-0.3403571491891714,-0.1333409460607264
ChEMBL-hERG-Ki,SNS,valprop,XGBoost,1,0.5253357314561135,-0.083967400564112,-0.15983569275094445,0.08480414404916474
ChEMBL-hERG-Ki,SNS,valprop,XGBoost,2,0.3204182510049583,-0.2477207959420118,-0.7731169968160723,-0.958577779135033
ChEMBL-hERG-Ki,SNS,valprop,XGBoost,3,0.5188784521926958,-0.0524096047933453,-0.10100555259496873,-0.1365968026493996
ChEMBL-hERG-Ki,SNS,valprop,XGBoost,4,0.5598063219182091,-0.0168241020455963,-0.030053433458821135,0.06605602901689715
OpenADMET-Caco2_Efflux,ECFP4,hetero,BNN-Full,3,0.1319285743526338,0.0260389464174111,0.1973715439978243,0.22680101976258793
OpenADMET-Caco2_Efflux,ECFP4,hetero,DNN,0,0.3664025068556115,0.2811768914480554,0.7673989292842338,0.69457815629485
OpenADMET-Caco2_Efflux,ECFP4,hetero,DNN,1,0.3519450730605111,0.2818323522637774,0.8007850481126668,0.9249404847739859
OpenADMET-Caco2_Efflux,ECFP4,hetero,DNN,2,0.5018301985614113,0.4979261274336174,0.9922203344099545,1.0126925552634287
OpenADMET-Caco2_Efflux,ECFP4,hetero,DNN,3,0.4315767160943548,0.3186827804306607,0.7384151381349954,0.8762647139766118
OpenADMET-Caco2_Efflux,ECFP4,hetero,DNN,4,0.4149778811517078,0.3108302581238205,0.7490284958349069,0.8731636417209686
OpenADMET-Caco2_Efflux,ECFP4,hetero,LightGBM,0,0.4625768451643194,0.3819360733194086,0.8256705395267567,0.8619963985266215
OpenADMET-Caco2_Efflux,ECFP4,hetero,LightGBM,1,0.3959180492473656,0.317476031565061,0.8018730951230394,0.8797133540053925
OpenADMET-Caco2_Efflux,ECFP4,hetero,LightGBM,2,0.5671144382413885,0.5586697741943603,0.9851094179982174,0.9579689744494547
