Strategy,Rep,Model,Unc-Error ρ,Unc-Noise ρ (pooled),ECE,Coverage 1σ,Coverage 2σ,Mean Uncertainty,Mean Aleatoric,Mean Epistemic,Unc-Noise ρ σ=0.0,Unc-Noise n σ=0.0,Unc-Noise ρ σ=0.3,Unc-Noise n σ=0.3,Unc-Noise ρ σ=0.6,Unc-Noise n σ=0.6
Quantile,mhggnn,VBLL-α,0.05431475267903771,0.05102556616352539,8.435092870089669,0.2642181818181818,0.38514545454545457,8.29649331224073,0.6920534837272728,8.29649331224073,-0.006248647593987776,10000,0.009448252909832967,10000,0.0004701767520776675,10000
Quantile,mhggnn,VBLL-β,0.07827964519563839,0.0018411103460629255,10.062441481063184,0.30277272727272725,0.4651272727272727,10.091405626482544,0.6471108680909091,10.091405626482544,-0.02342690433243756,10000,-0.014235045404074739,10000,-0.029017995990978186,10000
Quantile,mol2vec,BNN-α,0.007989730376358093,0.06281494660414175,0.41870790113868694,0.40373684210526317,0.6884421052631579,0.7196619667882,,0.7196619667882,0.007973456191577244,8000,-0.009940338209924434,7000,0.06051908492015863,10000
Quantile,mol2vec,BNN-β,0.008632248788743158,-0.10810514700254042,1.307464476252738,0.4215631067961165,0.6645436893203883,1.5722734209670004,,,0.004110486849052072,10000,-0.022756332935204373,10000,0.00392640090687364,10000
Quantile,mol2vec,VBLL-α,0.11230059383624581,-0.04021940159754852,14.450843555264889,0.4055909090909091,0.5114090909090909,14.52310943292691,0.8965156044545454,14.52310943292691,0.006020574670547641,10000,0.005192796872482346,10000,-0.015450660857202484,10000
Quantile,mol2vec,VBLL-β,0.21494229924704444,-0.06378164410603636,29.792008868944684,0.4440636363636364,0.5676,30.495910254685516,0.8344562780909092,30.495910254685516,-0.1396344735163819,10000,0.009506282982857965,10000,-0.041477869446628624,10000
Quantile,morgan,QRF,0.2656076940301956,0.02102446495845092,0.05822581099907009,0.6754324567543246,0.9022097790220978,0.5021951709542722,0.5021951709542722,,-0.10591450789094374,1000,,1,0.11346233516427019,1000
Quantile,morgan,BNN-β,0.1745055518456224,0.30497809181227165,0.21527643224415904,0.7660471698113207,0.9413018867924529,0.6708288621184529,,0.6708288621184529,0.04167004225961058,10000,0.053556049935809855,10000,0.10013254493123064,10000
Quantile,morgan,BNN-α,0.1523677315835786,0.2873747414637032,0.21012744227007127,0.7644528301886793,0.9416981132075471,0.6642448708570943,,0.6642448708570943,0.06174194363507921,10000,0.038541219776684066,10000,0.07599661703515805,10000
Quantile,morgan,GP,0.10122290891623381,0.3873538052368591,0.1831669889822804,0.777211009174312,0.9445963302752294,0.5963794566340224,0.3578091589573267,0.5963794566340224,-0.1070108988207714,10000,0.028259874217361758,10000,0.005709277101246921,10000
Quantile,morgan,NGBoost,0.12324850776112896,0.31602851147880273,0.16540678182383706,0.7438899082568807,0.9450642201834862,0.6723916614737906,0.6723916614737906,,-0.003927488074595379,10000,0.059050602227220465,9000,0.10228904736933117,10000
Gaussian,sns,QRF,0.2149394939636889,0.229629807181294,0.15293115399893248,0.7003299670032996,0.936906309369063,0.6184462995953719,0.6185700012254538,,,1,0.03847130762544687,1000,0.03783311119510322,1000
Gaussian,sns,NGBoost,0.1634240293314252,0.4721744990010051,0.13180200119535257,0.6927,0.9536,0.6572914235275197,0.6572914235275197,,-0.002466862299102919,1000,0.07612255736934546,1000,0.08683757135806991,1000
Gaussian,sns,GP,0.2275816070176082,0.5353599679775168,0.13380771551485163,0.7143,0.9457,0.5834261967186275,0.6891738374863946,0.5834261967186275,-0.07043303159904986,1000,-0.04301605391939106,1000,-0.04271307161004612,1000
Gaussian,sns,BNN-α,0.2046023739502561,0.4173499418619271,0.17125248671776347,0.7336545454545454,0.9509363636363637,0.6243993437370909,,0.6243993437370909,0.08710993689154828,10000,-0.004196726964861172,10000,-0.0015658676799922067,10000
Gaussian,sns,BNN-β,0.21058585567768737,0.400121755035126,0.1762650235816673,0.7347818181818182,0.9508272727272727,0.6364080118988636,,,0.08452924546469641,10000,0.003330114159980485,10000,-0.00835060627941,10000
Gaussian,smiles,BNN-α,0.15797039477050576,0.317770846394296,0.1747687393712178,0.7239181818181818,0.9489727272727273,0.6684848210655091,,0.6684848210655091,0.05879298810173024,10000,-0.019620734530501657,10000,-0.005509218889240938,10000
Gaussian,smiles,BNN-β,0.1805779840213626,0.36961727313188897,0.160237921293126,0.7130181818181818,0.9481363636363637,0.6611350723077272,,,0.05161462676652547,10000,0.0021585082956109853,10000,3.6738876367719414e-05,10000
Gaussian,smiles,VBLL-β,0.10298850645939232,0.2508857680676655,0.2324588974629096,0.7311545454545455,0.9475636363636364,0.7456141866411818,0.6670958937272726,0.7456141866411818,0.09898326124387276,10000,-0.008345505539480092,10000,-0.0030336627784094358,10000
Gaussian,smiles,VBLL-α,0.09660719632514259,0.24229713999199415,0.19471257795133554,0.7095454545454546,0.9515,0.7568597092700001,0.7270307558181819,0.7568597092700001,0.1708745952664495,10000,-0.00038749242988306157,10000,0.0002959401209656159,10000
Gaussian,ecfp4,QRF,0.2537419939260789,0.26765228734914176,0.19258372404664828,0.7468181818181818,0.9463636363636364,0.6356240288320573,0.6356240288320573,,-0.1544954987158518,1000,-0.03349281379424912,1000,-0.012977167093961598,1000
