Model,Unc-Error ρ,Unc-Noise ρ (pooled),ECE,Coverage 1σ,Coverage 2σ,Mean Uncertainty,Mean Aleatoric,Mean Epistemic,Unc-Noise ρ σ=0.0,Unc-Noise n σ=0.0,Unc-Noise ρ σ=0.3,Unc-Noise n σ=0.3,Unc-Noise ρ σ=0.6,Unc-Noise n σ=0.6
VBLL-β,0.10336596464783343,-0.029035498951201194,15.338146671381743,0.3111090909090909,0.47084545454545457,15.384718036916217,0.6621668863636363,15.384718036916217,-0.05404499116567109,10000,-0.00944006269147951,10000,0.0004908624051245615,10000
VBLL-α,0.08685271464890962,-0.04624315091920933,13.406061956500787,0.26574545454545456,0.3855545454545454,13.295755968974639,0.6793083065454546,13.295755968974639,0.028876947893140787,10000,0.011157066460452855,10000,-0.004765995859425339,10000
BNN-β,-0.0025291557046079995,0.05531507384236828,0.6998081462076429,0.45874545454545457,0.7244090909090909,1.0918740819664545,,,-0.0005581956112848848,10000,-0.005505613536544702,10000,0.0011865288657606087,10000
BNN-α,-0.0047574615398951565,0.08737948625721532,0.4683381430653152,0.35910909090909093,0.6187090909090909,0.638045195739909,,0.638045195739909,-0.002365593399112181,10000,-0.00901543121412908,10000,-0.012191392240354045,10000
