dataset,model,rep,strategy,fold,baseline,auc_norm,r2_06
ChEMBL-hERG-Ki,SVM,PDV,threshold,2,0.5226762463691061,0.7040874226614163,0.1674574564305359
ChEMBL-hERG-Ki,SVM,PDV,threshold,3,0.5026308479361331,0.6543498597510627,0.3246378242483867
ChEMBL-hERG-Ki,SVM,PDV,threshold,4,0.4290503096615127,0.7202614414424685,0.3347026487638033
ChEMBL-hERG-Ki,SVM,PDV,valprop,0,0.4149446902545902,0.7628778148862709,0.3336142656188903
ChEMBL-hERG-Ki,SVM,PDV,valprop,1,0.445027087220002,0.7452229421129672,0.370547627502462
ChEMBL-hERG-Ki,SVM,PDV,valprop,2,0.5226762463691061,0.6700919081223888,0.1495935705980474
ChEMBL-hERG-Ki,SVM,PDV,valprop,3,0.5026308479361331,0.6263797458758532,0.3140620178451793
ChEMBL-hERG-Ki,SVM,PDV,valprop,4,0.4290503096615127,0.7158960188337307,0.3480094102624143
ChEMBL-hERG-Ki,SVM,SNS,hetero,0,0.4828642056724568,0.96297523588019,0.4762060580502243
ChEMBL-hERG-Ki,SVM,SNS,hetero,1,0.5145819856847733,0.9620697206987242,0.4808756343321454
ChEMBL-hERG-Ki,SVM,SNS,hetero,2,0.5199364724882709,0.9669986333214606,0.4552159043290767
ChEMBL-hERG-Ki,SVM,SNS,hetero,3,0.5008948442722803,0.9418891901608593,0.4495263445520828
ChEMBL-hERG-Ki,SVM,SNS,hetero,4,0.4087114149540793,0.944177552588447,0.4300918689811949
ChEMBL-hERG-Ki,SVM,SNS,legacy,0,0.4828642056724568,0.9115818418188618,0.4605452549824583
ChEMBL-hERG-Ki,SVM,SNS,legacy,1,0.5145819856847733,0.9103075950223122,0.4396227083952785
ChEMBL-hERG-Ki,SVM,SNS,legacy,2,0.5199364724882709,0.9165682680728455,0.3868503538396749
ChEMBL-hERG-Ki,SVM,SNS,legacy,3,0.5008948442722803,0.8761435308224448,0.411220059230449
ChEMBL-hERG-Ki,SVM,SNS,legacy,4,0.4087114149540793,0.8814703302430712,0.4216862663814205
ChEMBL-hERG-Ki,SVM,SNS,outlier,0,0.4828642056724568,0.9783095706196355,0.4691063292771015
ChEMBL-hERG-Ki,SVM,SNS,outlier,1,0.5145819856847733,0.9494517678054033,0.4613050836326232
ChEMBL-hERG-Ki,SVM,SNS,outlier,2,0.5199364724882709,0.9810499735337289,0.4959636340901652
ChEMBL-hERG-Ki,SVM,SNS,outlier,3,0.5008948442722803,0.9498592736702361,0.4364274488237816
ChEMBL-hERG-Ki,SVM,SNS,outlier,4,0.4087114149540793,0.9621372544539285,0.4140354976031887
ChEMBL-hERG-Ki,SVM,SNS,quantile,0,0.4828642056724568,0.8871307625963617,0.4590431023742369
ChEMBL-hERG-Ki,SVM,SNS,quantile,1,0.5145819856847733,0.9161254505200902,0.4479361412413827
ChEMBL-hERG-Ki,SVM,SNS,quantile,2,0.5199364724882709,0.9681109594325257,0.4796862942083424
ChEMBL-hERG-Ki,SVM,SNS,quantile,3,0.5008948442722803,0.9374146609131636,0.4422450729970831
ChEMBL-hERG-Ki,SVM,SNS,quantile,4,0.4087114149540793,0.9155938428337109,0.3965351307581816
ChEMBL-hERG-Ki,SVM,SNS,threshold,0,0.4828642056724568,0.7773438223126262,0.4221520937272104
ChEMBL-hERG-Ki,SVM,SNS,threshold,1,0.5145819856847733,0.7394102110410776,0.319433637507346
ChEMBL-hERG-Ki,SVM,SNS,threshold,2,0.5199364724882709,0.712955326212102,0.1327436466330044
ChEMBL-hERG-Ki,SVM,SNS,threshold,3,0.5008948442722803,0.6808976350409796,0.3013400568214994
ChEMBL-hERG-Ki,SVM,SNS,threshold,4,0.4087114149540793,0.6706120103738629,0.3700058240397347
ChEMBL-hERG-Ki,SVM,SNS,valprop,0,0.4828642056724568,0.7727245236846668,0.4202532985949533
ChEMBL-hERG-Ki,SVM,SNS,valprop,1,0.5145819856847733,0.7314725085903425,0.3209479209131496
ChEMBL-hERG-Ki,SVM,SNS,valprop,2,0.5199364724882709,0.6929140512314761,0.1274632980275024
ChEMBL-hERG-Ki,SVM,SNS,valprop,3,0.5008948442722803,0.6592689910790555,0.2986693338197235
ChEMBL-hERG-Ki,SVM,SNS,valprop,4,0.4087114149540793,0.6793938402583761,0.3823605099945227
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,hetero,0,0.4259505419756121,0.8963071178836237,0.4265772858304906
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,hetero,1,0.3986235476747579,0.9689606805433804,0.3579108296318456
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,hetero,2,0.3903536429870278,0.940041837307863,0.3697621314527156
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,hetero,3,0.3930728380531805,0.8758226188053946,0.3808943709533334
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,hetero,4,0.3442655388014163,0.9373063668993498,0.35978055632115
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,legacy,0,0.4028284779007228,0.8943603230881396,0.3821838533784876
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,legacy,1,0.4422984916796317,0.8062637625145754,0.3197855329079191
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,legacy,2,0.3995978780596466,0.8979248267473237,0.3448955308485877
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,legacy,3,0.4091719434111839,0.8161054136099539,0.3569241313588878
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,legacy,4,0.3469943751552906,0.9083463425914038,0.3593892960554985
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,outlier,0,0.3380482386155508,1.0029406902353746,0.3404544501232638
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,outlier,1,0.3769423775505586,0.8950365749862412,0.3244429602458635
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,outlier,2,0.4235424981932044,0.7250097259894517,0.2944770337370227
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,outlier,3,0.3903955421427126,0.8072795946867577,0.3058814293564076
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,outlier,4,0.3813261354959687,0.8080632810197622,0.3397505235994015
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,quantile,0,0.370160148119171,0.9044959872034216,0.3560847115014686
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,quantile,1,0.3750807809733539,0.8747786602460988,0.2842154896993828
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,quantile,2,0.4154973500305879,0.7983825048774055,0.2908893584784752
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,quantile,3,0.356265239390181,0.8653975404213738,0.3178242271599215
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,quantile,4,0.3521030326311544,0.8384813696697668,0.2971967468816411
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,threshold,0,0.3859064573838958,0.7353181784356071,0.3073166781566111
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,threshold,1,0.3485405913521078,0.8397820260069181,0.3001748350791132
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,threshold,2,0.3775928911452231,0.679093016828732,0.1586717703256328
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,threshold,3,0.4232751343244499,0.5642498180019476,0.2108965768413381
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,threshold,4,0.321001744341259,0.7511220226177634,0.3161794640756485
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,valprop,0,0.3823717645364856,0.7355780581708292,0.269435526086037
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,valprop,1,0.403782013289641,0.6817710197999447,0.2364384810296409
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,valprop,2,0.3575130429449122,0.6564049351425737,0.1631761448274375
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,valprop,3,0.3530802109078013,0.6467426995995135,0.2813462545253091
ChEMBL-hERG-Ki,VBLL-Full,ECFP4,valprop,4,0.311644773451924,0.744299443952743,0.2719191027090044
ChEMBL-hERG-Ki,VBLL-Full,MHG-GNN-pretrained,legacy,0,0.3322147499295104,-1.2013599442368745,0.4414840197824893
ChEMBL-hERG-Ki,VBLL-Full,MHG-GNN-pretrained,outlier,0,0.4562098517922093,0.04994941515666514,0.2176590847019264
ChEMBL-hERG-Ki,VBLL-Full,MHG-GNN-pretrained,outlier,1,0.3494465694738149,-0.24909593200187685,-0.4681320714752999
ChEMBL-hERG-Ki,VBLL-Full,MHG-GNN-pretrained,threshold,0,0.4360635266615117,0.37206647297147416,0.3996117860525214
ChEMBL-hERG-Ki,VBLL-Full,MHG-GNN-pretrained,threshold,1,0.3734089264786544,-6.074475854881423,0.3865780704443692
ChEMBL-hERG-Ki,VBLL-Full,MHG-GNN-pretrained,valprop,0,0.4542302628050071,-0.21322147105670236,0.340327783732504
ChEMBL-hERG-Ki,VBLL-Full,PDV,hetero,2,0.3125167775159324,-17.58446430772768,-2.9502320117793066
ChEMBL-hERG-Ki,VBLL-Full,PDV,outlier,0,0.3948928617222476,-7.528058464712024,-6.877756435342976
ChEMBL-hERG-Ki,VBLL-Full,PDV,outlier,4,0.4088069586143762,0.5502407661692735,0.2339389134148382
ChEMBL-hERG-Ki,VBLL-Full,PDV,quantile,0,0.3918089615928666,-23.124433828327227,-9.814571519371576
ChEMBL-hERG-Ki,VBLL-Full,PDV,quantile,4,0.3693458055068102,0.7023024066264336,0.4112062463022446
ChEMBL-hERG-Ki,VBLL-Full,PDV,threshold,0,0.3925005022207596,-59.2711858309902,0.2302988781762242
ChEMBL-hERG-Ki,VBLL-Full,PDV,threshold,4,0.3239691264003798,0.6764248030383446,0.3456552534721797
ChEMBL-hERG-Ki,VBLL-Full,PDV,valprop,4,0.3472533247259389,0.6067580245519435,0.2504890143549573
ChEMBL-hERG-Ki,VBLL-Full,SNS,hetero,0,0.4301372985412223,0.9551571655845608,0.4385829683834445
ChEMBL-hERG-Ki,VBLL-Full,SNS,hetero,1,0.4745743384332854,0.9384975414597315,0.4577501943246729
ChEMBL-hERG-Ki,VBLL-Full,SNS,hetero,2,0.4621145754908006,1.0053756357547625,0.4546035608412944
ChEMBL-hERG-Ki,VBLL-Full,SNS,hetero,3,0.3701729673916141,0.9154374845660619,0.2733720282025743
ChEMBL-hERG-Ki,VBLL-Full,SNS,hetero,4,0.3870487512745628,0.980426864610379,0.4249496819148793
ChEMBL-hERG-Ki,VBLL-Full,SNS,legacy,0,0.4288011438849517,0.9160657726608025,0.3818109574049082
ChEMBL-hERG-Ki,VBLL-Full,SNS,legacy,1,0.430894104625227,0.9632047874472357,0.4156263664067449
ChEMBL-hERG-Ki,VBLL-Full,SNS,legacy,2,0.5332557494300609,0.8271612181637102,0.3983630860271203
ChEMBL-hERG-Ki,VBLL-Full,SNS,legacy,3,0.383502579410247,0.8646915543350536,0.3056347129112626
ChEMBL-hERG-Ki,VBLL-Full,SNS,legacy,4,0.3770153847452938,0.9179049340001678,0.406508363641386
ChEMBL-hERG-Ki,VBLL-Full,SNS,outlier,0,0.4468122724199621,0.8580816208529,0.3063473762716684
ChEMBL-hERG-Ki,VBLL-Full,SNS,outlier,1,0.4115097120624483,0.982645458189981,0.3597481773558795
ChEMBL-hERG-Ki,VBLL-Full,SNS,outlier,2,0.4896316915648891,0.8091991864988217,0.3504873557018912
ChEMBL-hERG-Ki,VBLL-Full,SNS,outlier,3,0.3555244225815278,0.9051812402836648,0.3214761311538519
ChEMBL-hERG-Ki,VBLL-Full,SNS,outlier,4,0.4199888582672895,0.8570722194592373,0.4113510975014086
ChEMBL-hERG-Ki,VBLL-Full,SNS,quantile,0,0.4647679633986901,0.7230257810197362,0.2819783273718801
ChEMBL-hERG-Ki,VBLL-Full,SNS,quantile,1,0.4674807293664852,0.831205690682817,0.3020199999943886
ChEMBL-hERG-Ki,VBLL-Full,SNS,quantile,2,0.4506250686564744,0.9540283872755763,0.4274850985421222
ChEMBL-hERG-Ki,VBLL-Full,SNS,quantile,3,0.3499187980133547,0.8797017339609813,0.3355990116195487
ChEMBL-hERG-Ki,VBLL-Full,SNS,quantile,4,0.3864065634643897,0.9086892654713791,0.3789998917143787
ChEMBL-hERG-Ki,VBLL-Full,SNS,threshold,0,0.3614418898277126,0.8614248782678045,0.3071513870372127
ChEMBL-hERG-Ki,VBLL-Full,SNS,threshold,1,0.3996918675169921,0.8743767726640426,0.2592318451325641
ChEMBL-hERG-Ki,VBLL-Full,SNS,threshold,2,0.4460830681070059,0.8463842969189709,0.2854941670081546
ChEMBL-hERG-Ki,VBLL-Full,SNS,threshold,3,0.4145479452356718,0.6145272693270976,0.2444939429545038
ChEMBL-hERG-Ki,VBLL-Full,SNS,threshold,4,0.3761036044440184,0.7095136744810709,0.3667097781991685
ChEMBL-hERG-Ki,VBLL-Full,SNS,valprop,0,0.427397258283387,0.6896854416341247,0.2179648975884142
ChEMBL-hERG-Ki,VBLL-Full,SNS,valprop,1,0.4852992184860392,0.7263272465219466,0.3058054106046939
ChEMBL-hERG-Ki,VBLL-Full,SNS,valprop,2,0.4377242588054201,0.8642607319912459,0.1832871269678674
ChEMBL-hERG-Ki,VBLL-Full,SNS,valprop,3,0.3655030789829188,0.6364389534092263,0.2156961001100454
ChEMBL-hERG-Ki,VBLL-Full,SNS,valprop,4,0.4392255482100261,0.6204413574514078,0.3589342191562751
ChEMBL-hERG-Ki,XGBoost,ECFP4,hetero,0,0.5359386349074506,0.8997658543680161,0.4811642226639095
ChEMBL-hERG-Ki,XGBoost,ECFP4,hetero,1,0.5521546954463339,0.7992804407812741,0.407188260362638
ChEMBL-hERG-Ki,XGBoost,ECFP4,hetero,2,0.3283789358310566,0.8006460978665964,0.233349070402057
ChEMBL-hERG-Ki,XGBoost,ECFP4,hetero,3,0.4129270314990435,0.7309362806602029,0.3096838270402725
ChEMBL-hERG-Ki,XGBoost,ECFP4,hetero,4,0.5161634874528556,0.8664567966994485,0.4399583015552724
ChEMBL-hERG-Ki,XGBoost,ECFP4,legacy,0,0.5359386349074506,0.7646214570613693,0.392771748680112
ChEMBL-hERG-Ki,XGBoost,ECFP4,legacy,1,0.5521546954463339,0.6018886991602499,0.3596482333258194
ChEMBL-hERG-Ki,XGBoost,ECFP4,legacy,2,0.3283789358310566,0.4573163052579824,0.0664395565603059
ChEMBL-hERG-Ki,XGBoost,ECFP4,legacy,3,0.4129270314990435,0.47972715957124257,0.2422872871236611
ChEMBL-hERG-Ki,XGBoost,ECFP4,legacy,4,0.5161634874528556,0.7498443470985203,0.336449392073175
ChEMBL-hERG-Ki,XGBoost,ECFP4,outlier,0,0.5359386349074506,0.8959920978616666,0.5061892293510689
ChEMBL-hERG-Ki,XGBoost,ECFP4,outlier,1,0.5521546954463339,0.7262435136715022,0.4589027993629683
ChEMBL-hERG-Ki,XGBoost,ECFP4,outlier,2,0.3283789358310566,0.6825487571992789,0.2612115595835618
ChEMBL-hERG-Ki,XGBoost,ECFP4,outlier,3,0.4129270314990435,0.7327758276062386,0.3041463440424637
ChEMBL-hERG-Ki,XGBoost,ECFP4,outlier,4,0.5161634874528556,0.6087314783630611,0.2975530080304457
ChEMBL-hERG-Ki,XGBoost,ECFP4,quantile,0,0.5359386349074506,0.72981875196753,0.4923406315335324
ChEMBL-hERG-Ki,XGBoost,ECFP4,quantile,1,0.5521546954463339,0.6298711377572063,0.3372055714836627
ChEMBL-hERG-Ki,XGBoost,ECFP4,quantile,2,0.3283789358310566,0.3506287198585878,0.018645394488492
ChEMBL-hERG-Ki,XGBoost,ECFP4,quantile,3,0.4129270314990435,0.4553267791728975,0.2285517271595896
ChEMBL-hERG-Ki,XGBoost,ECFP4,quantile,4,0.5161634874528556,0.6042957719382092,0.2650651398118696
ChEMBL-hERG-Ki,XGBoost,ECFP4,threshold,0,0.5359386349074506,-0.07362275673932236,-0.1047383404007247
ChEMBL-hERG-Ki,XGBoost,ECFP4,threshold,1,0.5521546954463339,-0.20536066280015974,-0.2283861673740674
ChEMBL-hERG-Ki,XGBoost,ECFP4,threshold,2,0.3283789358310566,-1.0639799841509516,-0.2988674559397588
ChEMBL-hERG-Ki,XGBoost,ECFP4,threshold,3,0.4129270314990435,-0.696241123555188,-0.2093195825044809
ChEMBL-hERG-Ki,XGBoost,ECFP4,threshold,4,0.5161634874528556,-0.16687709784039687,-0.0279767307959548
ChEMBL-hERG-Ki,XGBoost,ECFP4,valprop,0,0.5359386349074506,0.08510080688889492,0.0327320476849165
ChEMBL-hERG-Ki,XGBoost,ECFP4,valprop,1,0.5521546954463339,-0.09211073195467848,-0.0514653837481691
ChEMBL-hERG-Ki,XGBoost,ECFP4,valprop,2,0.3283789358310566,-1.035189092311729,-0.3630455026741739
ChEMBL-hERG-Ki,XGBoost,ECFP4,valprop,3,0.4129270314990435,-0.7328560784372803,-0.3103097388318108
ChEMBL-hERG-Ki,XGBoost,ECFP4,valprop,4,0.5161634874528556,-0.027243814381881754,-0.1515756988379326
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,hetero,0,0.5542341190891094,0.9311124025041253,0.4735260552074551
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,hetero,1,0.5628110472626471,0.955338313255662,0.5196568635364711
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,hetero,2,0.4545730110319056,0.877811813554532,0.4662149059961366
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,hetero,3,0.3187555619990743,0.8806915526287127,0.2696771936011108
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,hetero,4,0.3439425202130255,0.8763505725550625,0.3973275268329318
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,legacy,0,0.5542341190891094,0.8080272337504624,0.3817290410544927
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,legacy,1,0.5628110472626471,0.8537704047420577,0.4392005112680935
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,legacy,2,0.4545730110319056,0.6498710289207215,0.3128105547050204
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,legacy,3,0.3187555619990743,0.6080929975862506,0.1063922952837991
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,legacy,4,0.3439425202130255,0.5319270036259496,0.11599148339679
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,outlier,0,0.5542341190891094,0.8733776748013713,0.4683146849656449
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,outlier,1,0.5628110472626471,0.8628192418119124,0.5502288577512074
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,outlier,2,0.4545730110319056,0.6956273465734688,0.413428087719028
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,outlier,3,0.3187555619990743,0.8909764446821615,0.2975792448549134
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,outlier,4,0.3439425202130255,0.7805654265744099,0.3638700804710962
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,quantile,0,0.5542341190891094,0.737328016911763,0.342816135495024
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,quantile,1,0.5628110472626471,0.7949799051982102,0.4820635405518472
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,quantile,2,0.4545730110319056,0.5800656112154073,0.4274562022102328
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,quantile,3,0.3187555619990743,0.5248336324898527,0.2159976621321759
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,quantile,4,0.3439425202130255,0.47824167243448984,0.2169285824413165
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,threshold,0,0.5542341190891094,0.10553733209432334,0.0387790920182768
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,threshold,1,0.5628110472626471,0.26875535449370114,0.1310667517024312
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,threshold,2,0.4545730110319056,-0.19258714450872347,-0.0447415020307251
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,threshold,3,0.3187555619990743,-0.8598993406103814,-0.4856429596478899
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,threshold,4,0.3439425202130255,-0.6165373717998517,-0.2640075343500909
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,valprop,0,0.5542341190891094,0.24514490081156573,0.0968169789520937
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,valprop,1,0.5628110472626471,0.21410824213197804,0.0165447801906916
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,valprop,2,0.4545730110319056,-0.059494329913058946,0.0587041326599384
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,valprop,3,0.3187555619990743,-0.6353281540282119,-0.3477231325524741
ChEMBL-hERG-Ki,XGBoost,MHG-GNN-pretrained,valprop,4,0.3439425202130255,-0.39005005106548385,-0.0790341979316684
ChEMBL-hERG-Ki,XGBoost,PDV,hetero,0,0.5589564388604424,0.8873546923883925,0.5419874646038165
ChEMBL-hERG-Ki,XGBoost,PDV,hetero,1,0.5573508516174,0.8735674931762374,0.4537431721974949
ChEMBL-hERG-Ki,XGBoost,PDV,hetero,2,0.4142630898230041,0.8690851611323843,0.3087026681232825
ChEMBL-hERG-Ki,XGBoost,PDV,hetero,3,0.3308109797878221,0.826735594857908,0.290921704102869
ChEMBL-hERG-Ki,XGBoost,PDV,hetero,4,0.3377410496681134,1.0220457629094728,0.4009255686817343
ChEMBL-hERG-Ki,XGBoost,PDV,legacy,0,0.5589564388604424,0.7234553831043635,0.3108919447284235
ChEMBL-hERG-Ki,XGBoost,PDV,legacy,1,0.5573508516174,0.7766009046087623,0.4033104107878896
ChEMBL-hERG-Ki,XGBoost,PDV,legacy,2,0.4142630898230041,0.6918483432357475,0.1453518981572886
ChEMBL-hERG-Ki,XGBoost,PDV,legacy,3,0.3308109797878221,0.5446062462440311,0.178302284612249
ChEMBL-hERG-Ki,XGBoost,PDV,legacy,4,0.3377410496681134,0.8418181891677332,0.4068023256632526
ChEMBL-hERG-Ki,XGBoost,PDV,outlier,0,0.5589564388604424,0.8892136825931944,0.5223844308005352
ChEMBL-hERG-Ki,XGBoost,PDV,outlier,1,0.5573508516174,0.8182661758542009,0.5004789023680571
ChEMBL-hERG-Ki,XGBoost,PDV,outlier,2,0.4142630898230041,0.8102457780893504,0.2166378884888846
ChEMBL-hERG-Ki,XGBoost,PDV,outlier,3,0.3308109797878221,0.6668328796838318,0.3116269155452258
ChEMBL-hERG-Ki,XGBoost,PDV,outlier,4,0.3377410496681134,0.7755373803267425,0.2983070549027535
ChEMBL-hERG-Ki,XGBoost,PDV,quantile,0,0.5589564388604424,0.7067416674843482,0.4988075957591
ChEMBL-hERG-Ki,XGBoost,PDV,quantile,1,0.5573508516174,0.69444967191611,0.3999579900438527
ChEMBL-hERG-Ki,XGBoost,PDV,quantile,2,0.4142630898230041,0.6598452180234944,0.0052988472695353
ChEMBL-hERG-Ki,XGBoost,PDV,quantile,3,0.3308109797878221,0.4440665109682165,0.2180171714967355
ChEMBL-hERG-Ki,XGBoost,PDV,quantile,4,0.3377410496681134,0.8155156074128622,0.2877609337826062
ChEMBL-hERG-Ki,XGBoost,PDV,threshold,0,0.5589564388604424,-0.05923876233402696,-0.3330600546853284
ChEMBL-hERG-Ki,XGBoost,PDV,threshold,1,0.5573508516174,0.14725530786198227,0.0404406490141597
ChEMBL-hERG-Ki,XGBoost,PDV,threshold,2,0.4142630898230041,-0.29740156147018587,-0.3526715381238341
ChEMBL-hERG-Ki,XGBoost,PDV,threshold,3,0.3308109797878221,-0.45593622266374656,-0.1573582884667368
ChEMBL-hERG-Ki,XGBoost,PDV,threshold,4,0.3377410496681134,-0.029138386040162917,0.025921571547035
ChEMBL-hERG-Ki,XGBoost,PDV,valprop,0,0.5589564388604424,0.02423258156556546,-0.2441774941399046
ChEMBL-hERG-Ki,XGBoost,PDV,valprop,1,0.5573508516174,0.20274398017662798,0.1820516414849475
ChEMBL-hERG-Ki,XGBoost,PDV,valprop,2,0.4142630898230041,-0.26570466502528545,-0.1829489989927661
ChEMBL-hERG-Ki,XGBoost,PDV,valprop,3,0.3308109797878221,-0.3341091850270401,-0.0326171556436505
ChEMBL-hERG-Ki,XGBoost,PDV,valprop,4,0.3377410496681134,-0.1263229595394552,0.081156900798912
ChEMBL-hERG-Ki,XGBoost,SNS,hetero,0,0.6060466358660854,0.8452516805414495,0.4593924366043167
ChEMBL-hERG-Ki,XGBoost,SNS,hetero,1,0.5253357314561135,0.9245432761626988,0.4679120228312829
ChEMBL-hERG-Ki,XGBoost,SNS,hetero,2,0.3204182510049583,0.9103694237291863,0.2372900097480427
ChEMBL-hERG-Ki,XGBoost,SNS,hetero,3,0.5188784521926958,0.8147463015810142,0.4586271961947369
ChEMBL-hERG-Ki,XGBoost,SNS,hetero,4,0.5598063219182091,0.8854547961054702,0.4418727031577353
ChEMBL-hERG-Ki,XGBoost,SNS,legacy,0,0.6060466358660854,0.6473258508591968,0.2792221849859788
ChEMBL-hERG-Ki,XGBoost,SNS,legacy,1,0.5253357314561135,0.7414437389375085,0.3631409015549561
ChEMBL-hERG-Ki,XGBoost,SNS,legacy,2,0.3204182510049583,0.5690143289468336,0.1738942262332193
ChEMBL-hERG-Ki,XGBoost,SNS,legacy,3,0.5188784521926958,0.6532772399957643,0.2889209583668936
ChEMBL-hERG-Ki,XGBoost,SNS,legacy,4,0.5598063219182091,0.6930015605670595,0.3160800588890352
ChEMBL-hERG-Ki,XGBoost,SNS,outlier,0,0.6060466358660854,0.8690574146671943,0.5146110254321924
ChEMBL-hERG-Ki,XGBoost,SNS,outlier,1,0.5253357314561135,0.8615447642243441,0.2877477010087301
ChEMBL-hERG-Ki,XGBoost,SNS,outlier,2,0.3204182510049583,0.8166172501355039,0.3155986263823856
ChEMBL-hERG-Ki,XGBoost,SNS,outlier,3,0.5188784521926958,0.7259112264008694,0.3353709881912842
ChEMBL-hERG-Ki,XGBoost,SNS,outlier,4,0.5598063219182091,0.7836320064367198,0.4783692923169552
ChEMBL-hERG-Ki,XGBoost,SNS,quantile,0,0.6060466358660854,0.6152744085175197,0.3432876370552784
ChEMBL-hERG-Ki,XGBoost,SNS,quantile,1,0.5253357314561135,0.7631268132080616,0.3310191504789381
ChEMBL-hERG-Ki,XGBoost,SNS,quantile,2,0.3204182510049583,0.5666281260461831,0.1758530913793223
ChEMBL-hERG-Ki,XGBoost,SNS,quantile,3,0.5188784521926958,0.6504374207152287,0.2193832005338646
ChEMBL-hERG-Ki,XGBoost,SNS,quantile,4,0.5598063219182091,0.690060549560239,0.3951025858590228
ChEMBL-hERG-Ki,XGBoost,SNS,threshold,0,0.6060466358660854,-0.12247024505264109,-0.2341086635630449
ChEMBL-hERG-Ki,XGBoost,SNS,threshold,1,0.5253357314561135,-0.07213520985700642,0.0040755289714186
ChEMBL-hERG-Ki,XGBoost,SNS,threshold,2,0.3204182510049583,-1.2505874492876434,-0.2771787995459023
ChEMBL-hERG-Ki,XGBoost,SNS,threshold,3,0.5188784521926958,-0.253296780578386,-0.0030220014502464
ChEMBL-hERG-Ki,XGBoost,SNS,threshold,4,0.5598063219182091,-0.0753522157305406,-0.0968775313236172
ChEMBL-hERG-Ki,XGBoost,SNS,valprop,0,0.6060466358660854,-0.1333409460607264,-0.2062723052590687
ChEMBL-hERG-Ki,XGBoost,SNS,valprop,1,0.5253357314561135,0.08480414404916474,-0.083967400564112
ChEMBL-hERG-Ki,XGBoost,SNS,valprop,2,0.3204182510049583,-0.958577779135033,-0.2477207959420118
ChEMBL-hERG-Ki,XGBoost,SNS,valprop,3,0.5188784521926958,-0.1365968026493996,-0.0524096047933453
