dataset,level,model,from_rep,applied_to,noise_seed,r2,seconds,status,detail
logd,0.0,dnn_bnn_full,avalon,sns,0,0.7804670850011012,481.5,ok,"{""hidden_size1"": 1024, ""hidden_size2"": 32, ""activation"": ""tanh""}"
logd,0.0,mlp_bnn_full,DEFAULT,pdv,0,0.7046667161428238,24.1,ok,{}
logd,0.0,mlp_bnn_full,chemberta,pdv,0,0.7313906360711873,23.4,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 3, ""dropout_rate"": 0.429, ""lr"": 0.0035645098822783107}"
logd,0.0,mlp_bnn_full,ecfp4,pdv,0,0.6041376420225284,12.6,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 1, ""dropout_rate"": 0.412, ""lr"": 0.0006343509199762551}"
logd,0.0,mlp_bnn_full,mhggnn,pdv,0,0.6757965605828655,13.5,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 1, ""dropout_rate"": 0.221, ""lr"": 0.0008069016522267505}"
logd,0.0,mlp_bnn_full,sns,pdv,0,0.7138411573229686,10.0,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.398, ""lr"": 0.009342068369367122}"
logd,0.0,mlp_bnn_full,avalon,pdv,0,0.6595844831418667,12.0,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.461, ""lr"": 0.001362574016561972}"
logd,0.0,mlp_bnn_full,DEFAULT,chemberta,0,0.6125399409806078,34.8,ok,{}
logd,0.0,mlp_bnn_full,chemberta,chemberta,0,0.5697267076728749,41.9,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 3, ""dropout_rate"": 0.429, ""lr"": 0.0035645098822783107}"
logd,0.0,mlp_bnn_full,ecfp4,chemberta,0,0.4407166282562216,18.6,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 1, ""dropout_rate"": 0.412, ""lr"": 0.0006343509199762551}"
logd,0.0,mlp_bnn_full,mhggnn,chemberta,0,0.4133406246197481,13.8,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 1, ""dropout_rate"": 0.221, ""lr"": 0.0008069016522267505}"
logd,0.0,mlp_bnn_full,sns,chemberta,0,0.5436526654579865,21.3,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.398, ""lr"": 0.009342068369367122}"
logd,0.0,mlp_bnn_full,avalon,chemberta,0,0.6965320166201072,45.6,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.461, ""lr"": 0.001362574016561972}"
logd,0.0,mlp_bnn_full,DEFAULT,ecfp4,0,0.7405673744050187,43.1,ok,{}
logd,0.0,mlp_bnn_full,chemberta,ecfp4,0,0.7937498854318406,83.7,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 3, ""dropout_rate"": 0.429, ""lr"": 0.0035645098822783107}"
logd,0.0,mlp_bnn_full,ecfp4,ecfp4,0,0.7573054927944117,45.9,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 1, ""dropout_rate"": 0.412, ""lr"": 0.0006343509199762551}"
logd,0.0,mlp_bnn_full,mhggnn,ecfp4,0,0.8121330429084189,44.2,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 1, ""dropout_rate"": 0.221, ""lr"": 0.0008069016522267505}"
logd,0.0,mlp_bnn_full,sns,ecfp4,0,0.8237468127732428,56.1,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.398, ""lr"": 0.009342068369367122}"
logd,0.0,mlp_bnn_full,avalon,ecfp4,0,0.7911882098908659,36.5,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.461, ""lr"": 0.001362574016561972}"
logd,0.0,mlp_bnn_full,DEFAULT,mhggnn,0,0.52218720345615,37.0,ok,{}
logd,0.0,mlp_bnn_full,chemberta,mhggnn,0,0.7035071906581369,35.3,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 3, ""dropout_rate"": 0.429, ""lr"": 0.0035645098822783107}"
logd,0.0,mlp_bnn_full,ecfp4,mhggnn,0,0.4846845992883324,15.4,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 1, ""dropout_rate"": 0.412, ""lr"": 0.0006343509199762551}"
logd,0.0,mlp_bnn_full,mhggnn,mhggnn,0,0.7154386402719639,72.6,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 1, ""dropout_rate"": 0.221, ""lr"": 0.0008069016522267505}"
logd,0.0,mlp_bnn_full,sns,mhggnn,0,0.6684859057612049,61.1,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.398, ""lr"": 0.009342068369367122}"
logd,0.0,mlp_bnn_full,avalon,mhggnn,0,0.6568909587097984,21.0,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.461, ""lr"": 0.001362574016561972}"
logd,0.0,mlp_bnn_full,DEFAULT,sns,0,0.7305460670615601,51.6,ok,{}
logd,0.0,mlp_bnn_full,chemberta,sns,0,0.7125720673603984,33.9,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 3, ""dropout_rate"": 0.429, ""lr"": 0.0035645098822783107}"
logd,0.0,mlp_bnn_full,ecfp4,sns,0,0.668264951460602,27.5,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 1, ""dropout_rate"": 0.412, ""lr"": 0.0006343509199762551}"
logd,0.0,mlp_bnn_full,mhggnn,sns,0,0.7023443191463529,22.0,ok,"{""hidden_size"": 128, ""num_hidden_layers"": 1, ""dropout_rate"": 0.221, ""lr"": 0.0008069016522267505}"
logd,0.0,mlp_bnn_full,sns,sns,0,0.7752540965042409,36.5,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.398, ""lr"": 0.009342068369367122}"
logd,0.0,mlp_bnn_full,avalon,sns,0,0.6112234300945669,19.6,ok,"{""hidden_size"": 64, ""num_hidden_layers"": 2, ""dropout_rate"": 0.461, ""lr"": 0.001362574016561972}"
