sigma,iteration,model,rep,sample_size,mae,mse,rmse,r2,pearson_corr,params_source,loss_function
0.0,0,gauche_rbf,ecfp4,10000,0.30421157127100673,0.21472389390282257,0.4633830962635803,0.8105111220159954,0.9007281881089458,default,mse
0.0,1,gauche_rbf,ecfp4,10000,0.2982483480410797,0.17676217938514968,0.42043094484724797,0.8404047541324153,0.9176845896324171,default,mse
0.0,2,gauche_rbf,ecfp4,10000,0.3100797242162779,0.22474118230834977,0.47406875272300936,0.796027933389211,0.8928303733804281,default,mse
0.0,3,gauche_rbf,ecfp4,10000,0.2972476482859104,0.18366960830017046,0.4285669239455729,0.831278313343099,0.9133886741714656,default,mse
0.0,4,gauche_rbf,ecfp4,10000,0.29698537214192866,0.19945089335988864,0.4465992536490502,0.8199655586031642,0.9065341156254277,default,mse
0.0,5,gauche_rbf,ecfp4,10000,0.2879762395451042,0.18576047994683398,0.4309993966896404,0.840148868362127,0.9171479196789338,default,mse
0.0,6,gauche_rbf,ecfp4,10000,0.29042484011283803,0.20902114292879964,0.4571883013910129,0.8053010494788175,0.8991809624601055,default,mse
0.0,7,gauche_rbf,ecfp4,10000,0.3168981753372389,0.2404970460007959,0.4904049816231437,0.8004862108025061,0.8952840359048816,default,mse
0.0,8,gauche_rbf,ecfp4,10000,0.2965699306307244,0.20159420400782244,0.4489924320162005,0.8042461002089236,0.8970171536673275,default,mse
0.0,9,gauche_rbf,ecfp4,10000,0.2760453109409158,0.16085312766146756,0.4010649918173706,0.8523996395666732,0.9239270296604425,default,mse
0.1,0,gauche_rbf,ecfp4,10000,0.31027130954922827,0.22029937052425366,0.4693605975412227,0.8055346613470028,0.8979205871916178,default,mse
0.1,1,gauche_rbf,ecfp4,10000,0.30444500839891975,0.1823599299500022,0.4270362162042023,0.8346530183323041,0.9144588313647839,default,mse
0.1,2,gauche_rbf,ecfp4,10000,0.31842419734725397,0.23064626077076303,0.48025645312766285,0.7913338814312287,0.890205981138743,default,mse
